product_id,product_class_id,brand_name,product_name,sku,srp,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,cases_per_pallet,shelf_width,shelf_height,shelf_depth
698,8,Cutting Edge,Cutting Edge Sliced Chicken,73617818951,2.3300,6.86,4.86,1,1,28,9,21.0,18.6,12.6
699,66,Jumbo,Jumbo Small Brown Eggs,92480153441,1.4200,21.7,19.7,0,1,4,7,17.8,16.6,17.3
700,66,Jumbo,Jumbo Large Brown Eggs,10534773468,2.6800,7.38,5.38,1,0,2,11,17.1,4.83,3.73
701,66,Jumbo,Jumbo Small Eggs,88634874224,0.7500,8.94,6.93,0,0,23,11,8.51,5.22,12.6
702,66,Jumbo,Jumbo Large Eggs,65927260518,3.8400,21.9,18.8,0,1,29,13,6.16,13.0,5.41
703,66,Jumbo,Jumbo Egg Substitute,23265127539,2.9700,7.62,5.61,1,0,3,13,15.5,15.6,9.28
704,34,Imagine,Imagine Low Fat Waffles,90773978829,1.6300,8.41,7.4,1,0,1,12,9.62,14.8,15.9
705,110,Imagine,Imagine Orange Popsicles,83447481989,0.8800,12.2,9.19,0,0,30,12,11.5,12.0,9.09
706,100,Imagine,Imagine Frozen Chicken Breast,89215400815,3.4600,11.0,8.0,0,1,24,9,15.6,22.0,11.7
707,29,Imagine,Imagine Frozen Pancakes,51126670241,1.8700,16.7,14.7,1,1,10,8,6.58,14.9,19.3
708,63,Imagine,Imagine Low Fat French Fries,26132355332,3.6800,9.79,8.78,1,1,33,9,22.0,5.8,3.43
709,64,Imagine,Imagine Frozen Sausage Pizza,47281391024,0.5700,16.9,14.8,1,1,16,5,18.5,15.4,10.5
710,34,Imagine,Imagine Blueberry Waffles,81524842381,1.1900,15.3,13.3,1,0,1,10,3.07,22.2,7.96
711,63,Imagine,Imagine Fajita French Fries,71911644339,2.8900,13.8,10.8,1,0,3,9,15.9,3.56,7.83
712,34,Imagine,Imagine Waffles,75392861962,3.8700,7.2,4.19,1,0,27,10,15.3,11.1,16.7
713,64,Imagine,Imagine Frozen Pepperoni Pizza,23800389170,3.4600,11.0,9.0,0,1,25,8,8.89,18.4,4.83
714,64,Imagine,Imagine Frozen Cheese Pizza,62617242932,2.7000,16.2,15.2,1,0,33,7,8.67,13.5,15.0
715,64,Imagine,Imagine Frozen Mushroom Pizza,81479577422,1.5500,6.88,4.88,1,1,24,13,4.45,17.6,12.3
716,34,Imagine,Imagine Apple Cinnamon Waffles,89534197449,1.8100,6.27,5.26,0,0,3,6,12.0,15.6,4.45
717,60,Imagine,Imagine Frozen Carrots,77634298205,3.9200,15.2,12.1,1,1,20,6,17.4,12.0,11.0
718,10,Imagine,Imagine Turkey TV Dinner,54926684498,2.3200,15.0,13.0,1,1,13,10,8.79,17.8,12.9
719,10,Imagine,Imagine Chicken TV Dinner,12264551520,2.4500,14.4,13.3,1,1,32,5,6.51,10.3,22.5
720,10,Imagine,Imagine Beef TV Dinner,48794704079,0.8600,9.18,7.18,0,1,10,13,12.7,16.8,16.0
721,28,Imagine,Imagine Pancake Mix,41468207240,2.2600,14.8,11.8,1,0,20,11,15.1,10.9,3.57
722,110,Imagine,Imagine Grape Popsicles,10648906826,2.8300,20.2,18.2,0,1,27,8,12.6,19.3,13.8
723,63,Imagine,Imagine Home Style French Fries,62560176253,0.5100,17.6,14.6,1,1,30,6,22.6,18.3,13.9
724,110,Imagine,Imagine Lime Popsicles,37565861344,2.9400,19.3,17.2,0,0,34,6,21.1,10.9,20.3
725,9,Imagine,Imagine Ice Cream,58714897036,1.4900,7.33,5.32,0,0,4,14,21.9,14.8,3.48
726,9,Imagine,Imagine Ice Cream Sandwich,92958348393,3.2100,8.47,6.47,0,1,5,9,20.1,19.6,10.0
727,60,Imagine,Imagine Frozen Cauliflower,83345150351,1.9100,21.0,19.0,1,1,8,8,6.41,20.8,10.4
728,60,Imagine,Imagine Frozen Broccoli,86826367974,1.8900,17.1,15.1,0,1,26,10,19.4,6.38,8.54
729,60,Imagine,Imagine Frozen Corn,22548806071,1.7200,17.7,15.7,1,1,4,12,17.2,7.89,12.5
730,60,Imagine,Imagine Frozen Peas,85267789959,1.7200,9.39,7.39,1,1,30,11,5.75,10.9,17.1
731,9,Imagine,Imagine Popsicles,92913083434,3.8100,13.7,10.6,0,0,9,11,9.89,4.82,20.1
732,100,Imagine,Imagine Frozen Chicken Thighs,10967703461,0.9100,9.91,7.9,1,0,9,7,21.8,17.0,8.21
733,100,Imagine,Imagine Frozen Chicken Wings,89067804217,1.9500,16.6,13.6,1,1,2,11,15.5,3.33,20.5
734,110,Imagine,Imagine Lemon Popsicles,66360190510,0.6300,19.1,16.1,0,0,10,14,20.5,7.11,11.5
735,78,Consolidated,Consolidated Silky Smooth Hair Conditioner,89795927405,1.4700,6.51,4.51,0,0,13,8,17.4,5.13,15.3
736,39,Consolidated,Consolidated Tartar Control Toothpaste,60228210091,2.1300,10.1,7.1,0,0,23,10,15.7,5.38,19.1
737,39,Consolidated,Consolidated Whitening Toothpast,52901713252,1.2800,11.6,9.6,1,0,2,8,20.9,4.36,8.75
738,39,Consolidated,Consolidated Toothpaste,58669632077,1.8500,7.12,4.11,1,0,34,8,16.7,19.5,5.17
739,39,Consolidated,Consolidated Deodorant,51295928359,2.3800,10.7,8.69,1,0,2,6,14.9,19.8,9.03
740,79,Consolidated,Consolidated Conditioning Shampoo,26301613450,1.9700,12.5,10.5,0,0,13,12,5.15,8.87,13.4
741,79,Consolidated,Consolidated Extra Moisture Shampoo,47450649142,0.7300,16.2,14.2,0,0,4,8,3.44,9.12,17.3
742,88,Consolidated,Consolidated Angled Toothbrush,81694100499,2.4700,11.7,10.6,0,0,14,10,19.2,4.35,13.7
743,79,Consolidated,Consolidated Apricot Shampoo,72080902457,0.9600,9.42,7.42,1,0,27,8,19.0,15.3,19.3
744,70,Consolidated,Consolidated Childrens Aspirin,75562120079,3.9100,13.0,11.0,1,0,1,9,17.3,15.6,3.21
745,70,Consolidated,Consolidated Buffered Aspirin,11284558176,0.8500,8.57,6.56,1,0,27,5,13.1,10.8,19.6
746,71,Consolidated,Consolidated 200 MG Ibuprofen,74003542065,3.9800,10.0,8.0,1,0,12,7,18.3,9.84,9.2
747,72,Consolidated,Consolidated 200 MG Acetominifen,92865876555,1.8300,13.6,11.6,1,0,15,5,16.6,10.0,13.0
748,73,Consolidated,Consolidated HCL Nasal Spray,65801325440,2.2000,9.19,6.18,1,0,6,10,12.4,5.32,9.48
749,73,Consolidated,Consolidated Dishwasher Detergent,53901426196,2.6700,12.8,10.8,1,0,16,12,10.6,5.58,13.3
750,75,Consolidated,Consolidated Multi-Symptom Cold Remedy,31193812489,1.9500,15.5,12.5,0,0,29,10,15.8,4.73,22.3
751,75,Consolidated,Consolidated Childrens Cold Remedy,54629549384,2.1900,11.0,9.0,0,0,26,10,11.6,19.9,18.7
752,74,Consolidated,Consolidated Laundry Detergent,91159701943,0.8500,14.7,12.6,0,0,29,8,9.9,20.2,22.6
753,74,Consolidated,Consolidated Mint Mouthwash,17735335230,1.8900,16.5,13.5,1,0,5,14,20.0,9.24,7.08
754,80,Cormorant,Cormorant 60 Watt Lightbulb,23503254055,2.5700,12.0,9.0,1,0,31,10,15.8,4.47,3.51
755,56,Cormorant,Cormorant Plastic Forks,75414523482,2.9800,15.6,13.6,1,0,6,12,14.1,4.72,7.36
756,56,Cormorant,Cormorant Plastic Spoons,15301037430,2.6800,17.1,16.1,1,0,19,9,19.3,3.7,16.9
757,56,Cormorant,Cormorant Plastic Knives,36450073122,1.4700,20.7,18.7,0,0,29,11,17.6,3.95,20.7
758,101,Cormorant,Cormorant C-Size Batteries,70693524479,3.1900,17.5,14.5,1,0,19,7,13.3,19.3,16.6
759,80,Cormorant,Cormorant 100 Watt Lightbulb,61080326437,1.8900,18.0,16.0,0,0,22,11,14.4,22.7,16.5
760,101,Cormorant,Cormorant AAA-Size Batteries,40659413933,1.8700,21.7,18.7,0,0,25,9,12.7,22.9,20.3
761,55,Cormorant,Cormorant Paper Plates,90283982157,1.7000,18.1,16.1,0,0,4,7,12.6,13.8,6.53
762,55,Cormorant,Cormorant Paper Cups,63002966046,3.7000,21.8,18.7,0,0,36,6,10.9,14.0,10.3
763,80,Cormorant,Cormorant 75 Watt Lightbulb,57963170409,2.5500,6.32,5.32,1,0,5,14,12.0,17.4,10.2
764,22,Cormorant,Cormorant Toilet Bowl Cleaner,89919920563,3.8100,15.9,13.8,0,0,32,7,8.31,19.0,4.2
765,22,Cormorant,Cormorant Counter Cleaner,18998720049,1.9200,19.6,16.6,0,0,36,6,6.6,19.2,8.06
766,22,Cormorant,Cormorant Glass Cleaner,20193236470,0.6200,20.1,18.1,1,0,3,9,7.71,22.6,7.91
767,80,Cormorant,Cormorant 25 Watt Lightbulb,43628973364,1.4500,16.9,15.8,1,0,2,8,12.5,3.52,8.92
768,101,Cormorant,Cormorant AA-Size Batteries,80159125924,2.7600,20.5,18.5,0,0,12,9,10.8,3.77,12.7
769,101,Cormorant,Cormorant D-Size Batteries,96734759211,0.5900,21.0,20.0,0,0,9,9,11.9,7.13,12.6
770,18,Cormorant,Cormorant Paper Towels,12502678036,1.8300,8.73,6.72,0,0,18,11,10.2,7.38,16.4
771,18,Cormorant,Cormorant Soft Napkins,64413947463,1.1200,21.1,20.1,1,0,26,5,10.1,18.2,22.6
772,18,Cormorant,Cormorant Scented Tissue,39419632554,1.9400,6.95,4.94,1,0,28,9,11.1,21.7,21.9
773,18,Cormorant,Cormorant Toilet Paper,26240512728,0.7100,10.6,7.6,1,0,32,7,9.45,22.0,5.8
774,18,Cormorant,Cormorant Tissues,60483964085,2.4500,6.11,4.11,1,0,29,7,5.25,17.2,22.2
775,18,Cormorant,Cormorant Scented Toilet Tissue,50870766043,0.9500,20.7,19.7,1,0,7,13,18.2,9.38,22.6
776,20,Cormorant,Cormorant Room Freshener,30449853539,3.8900,6.21,4.21,1,0,17,6,3.41,8.36,12.2
777,40,Cormorant,Cormorant Frying Pan,80074421763,3.7200,17.7,15.7,1,0,8,11,19.2,3.59,8.64
778,87,Cormorant,Cormorant Copper Cleaner,52793405652,2.7200,21.3,19.2,1,0,18,13,17.5,3.84,12.5
779,47,Cormorant,Cormorant Bees Wax Candles,47753610014,1.8100,8.09,5.09,0,0,30,11,22.6,3.0,21.5
780,87,Cormorant,Cormorant Silver Cleaner,79710360169,2.8400,19.5,18.5,0,0,21,7,18.4,18.2,17.9
781,86,Cormorant,Cormorant Copper Pot Scrubber,43908330798,3.9500,7.24,5.23,0,0,31,9,16.7,18.4,21.8
782,85,Cormorant,Cormorant Economy Toilet Brush,99983676075,2.3400,9.02,7.02,1,0,36,11,6.86,7.5,6.25
783,41,Cormorant,Cormorant Scissors,33419412970,2.4700,12.6,11.6,1,0,10,13,5.15,7.76,10.1
784,42,Cormorant,Cormorant Large Sponge,69949565529,0.5200,8.17,7.17,1,0,1,9,20.9,22.9,6.53
785,41,Cormorant,Cormorant Screw Driver,86525198817,2.2800,9.63,8.63,1,0,21,10,6.13,21.9,16.0
786,65,Footnote,Footnote Extra Lean Hamburger,92293117642,0.9700,13.2,11.1,0,0,25,9,4.42,22.2,19.9
787,65,Footnote,Footnote Seasoned Hamburger,54204387068,1.4900,13.0,11.0,0,1,32,11,7.55,7.0,11.7
788,104,Excel,Excel Monthly Sports Magazine,29210072159,0.5500,21.0,19.0,0,0,24,8,9.98,21.1,18.6
789,108,Excel,Excel Monthly Auto Magazine,50359107851,3.6200,19.7,18.7,1,0,12,7,21.4,22.1,19.0
790,107,Excel,Excel Monthly Computer Magazine,84602559208,0.7700,12.4,9.39,1,0,28,8,3.61,19.4,6.37
791,105,Excel,Excel Monthly Home Magazine,62304272055,2.1500,8.39,6.39,0,0,16,7,22.9,13.6,17.6
792,106,Excel,Excel Monthly Fashion Magazine,41883359551,2.1300,7.1,5.09,1,0,13,6,14.4,14.6,18.0
793,61,Ebony,Ebony Summer Squash,91507927775,2.8500,12.0,11.0,0,0,26,11,16.7,11.3,6.94
794,61,Ebony,Ebony Corn on the Cob,64226911664,1.2000,7.26,6.26,0,1,21,6,5.14,14.6,10.3
795,61,Ebony,Ebony Asparagus,59187116026,0.9600,21.6,20.6,0,1,12,11,20.6,20.3,20.1
796,61,Ebony,Ebony Sweet Peas,91143866181,1.3200,6.29,5.28,1,1,28,5,16.5,8.45,16.8
797,61,Ebony,Ebony New Potatos,55341836810,2.1900,7.96,4.96,1,1,8,8,5.76,22.1,5.72
798,61,Ebony,Ebony Beets,32634223103,2.7100,14.6,11.6,0,1,6,5,9.78,11.7,10.5
799,61,Ebony,Ebony Prepared Salad,79972090125,2.8400,20.8,18.7,1,0,30,12,3.16,10.2,22.9
800,61,Ebony,Ebony Onions,81383071541,3.2600,11.5,9.5,1,1,16,11,7.37,8.78,22.7
801,61,Ebony,Ebony Green Pepper,74056574702,2.6500,10.8,8.8,0,0,21,6,17.6,15.7,22.2
802,61,Ebony,Ebony Shitake Mushrooms,79824493527,2.9900,12.4,10.3,1,1,30,13,18.2,6.14,13.6
803,61,Ebony,Ebony Lettuce,65637893080,3.5100,21.4,19.3,0,1,18,13,4.15,9.25,5.21
804,61,Ebony,Ebony Elephant Garlic,40643578171,2.2100,7.48,4.48,0,0,6,7,6.92,16.3,6.44
805,61,Ebony,Ebony Red Pepper,61792613863,2.8800,16.9,13.8,0,1,14,9,14.3,20.5,7.88
806,61,Ebony,Ebony Garlic,72133935093,2.6000,8.1,6.1,1,0,32,13,21.1,13.5,7.53
807,61,Ebony,Ebony Potatos,62520737051,1.4100,21.1,20.1,0,0,33,13,8.7,6.98,22.8
808,61,Ebony,Ebony Cauliflower,30882783532,1.3900,19.4,17.3,1,0,6,9,14.1,18.2,15.2
809,61,Ebony,Ebony Tomatos,80507351756,1.2200,18.7,16.7,1,1,4,7,5.12,20.7,14.7
810,61,Ebony,Ebony Mushrooms,29324205517,0.5700,21.7,19.7,1,0,22,13,12.5,10.1,10.6
811,61,Ebony,Ebony Baby Onion,48186540007,2.9700,17.4,15.3,1,0,26,14,11.3,15.6,11.3
812,61,Ebony,Ebony Dried Mushrooms,80143290162,3.3400,20.9,18.8,1,0,28,11,21.0,21.7,17.1
813,61,Ebony,Ebony Fresh Lima Beans,44341260790,1.4500,14.3,11.3,1,0,30,8,9.16,21.5,18.6
814,61,Ebony,Ebony Squash,21633647084,1.7300,18.7,16.7,0,0,3,9,21.5,21.0,9.13
815,99,Ebony,Ebony Limes,68971514105,0.9200,11.7,9.69,0,0,8,7,8.6,17.4,10.7
816,67,Ebony,Ebony Firm Tofu,15501666665,2.2900,17.3,15.2,1,1,4,10,21.1,6.01,15.7
817,1,Ebony,Ebony Almonds,98175169825,1.6800,17.2,14.2,1,1,8,6,21.0,15.1,15.1
818,99,Ebony,Ebony Macintosh Apples,68560245633,1.3500,21.5,19.5,1,0,34,11,15.2,3.51,15.6
819,99,Ebony,Ebony Golden Delcious Apples,54373645186,2.7700,18.5,16.5,1,0,10,13,3.95,10.2,20.9
820,99,Ebony,Ebony Red Delcious Apples,95477200150,0.7000,7.36,5.36,0,0,2,13,20.4,15.3,11.3
821,99,Ebony,Ebony Lemons,50528365969,1.9100,7.65,5.65,1,0,28,14,22.7,10.0,15.6
822,99,Ebony,Ebony Fancy Plums,60869687199,1.8600,18.4,17.3,0,1,9,6,7.27,16.6,14.1
823,99,Ebony,Ebony Plums,51256489157,3.4300,7.28,6.28,1,1,25,13,13.8,16.1,22.0
824,99,Ebony,Ebony Peaches,54737706780,2.1100,19.3,16.2,1,1,9,5,4.02,19.1,20.5
825,61,Ebony,Ebony Broccoli,14362275004,2.8300,20.0,18.0,1,1,31,6,8.76,19.4,9.7
826,99,Ebony,Ebony Mandarin Oranges,41962087750,1.8300,9.79,7.78,1,0,29,11,9.83,6.84,14.7
827,1,Ebony,Ebony Mixed Nuts,60824422240,0.9500,8.29,7.28,1,0,20,6,22.3,10.3,4.66
828,1,Ebony,Ebony Canned Peanuts,68879042267,1.2900,19.4,17.3,0,1,32,8,10.9,22.4,3.04
829,61,Ebony,Ebony Sweet Onion,56979143023,2.1700,15.6,14.6,0,1,21,7,12.8,20.2,13.6
830,99,Ebony,Ebony Cantelope,34271529316,2.4500,8.11,7.1,0,0,9,8,18.8,17.8,12.7
831,99,Ebony,Ebony Honey Dew,81609396338,1.5800,8.79,6.78,0,1,2,8,4.84,20.4,6.91
832,99,Ebony,Ebony Fuji Apples,28139548897,3.2400,15.0,13.0,0,0,32,13,7.02,11.1,11.8
833,1,Ebony,Ebony Walnuts,20813052058,2.3900,18.8,16.7,0,0,25,10,9.68,3.9,5.01
834,99,Ebony,Ebony Oranges,26580970883,2.9600,9.96,7.96,0,1,32,5,17.5,10.2,14.6
835,99,Ebony,Ebony Tangerines,78492240309,3.4900,13.4,12.3,0,0,17,13,16.1,17.4,7.97
836,1,Ebony,Ebony Party Nuts,84476624131,1.1800,20.9,17.8,1,1,8,9,6.3,20.4,7.49
837,24,Curlew,Curlew Lox,15625659823,1.6200,8.97,6.97,0,0,19,13,6.38,8.74,10.6
838,2,Curlew,Curlew Scallops,49869111180,2.5800,6.87,3.86,0,1,4,10,20.4,17.8,8.06
839,45,Nationeel,Nationeel Low Fat Cookies,40255913138,0.6600,14.4,11.3,0,0,2,7,20.6,15.3,5.07
840,12,Nationeel,Nationeel BBQ Potato Chips,43737130761,1.3700,17.0,16.0,1,0,34,8,4.38,16.8,11.1
841,12,Nationeel,Nationeel Corn Chips,93361698985,1.8500,10.4,7.39,1,1,18,6,12.1,18.9,22.6
842,12,Nationeel,Nationeel Low Fat BBQ Chips,42178552746,3.2000,18.9,16.8,1,0,33,10,6.91,4.21,16.8
843,45,Nationeel,Nationeel Sugar Cookies,61040887236,2.9400,8.24,6.23,1,0,22,6,14.3,18.1,9.56
844,45,Nationeel,Nationeel Chocolate Chip Cookies,69095507264,3.3100,17.1,14.1,1,0,22,10,11.3,20.1,13.6
845,45,Nationeel,Nationeel Fudge Cookies,45978567004,1.4200,7.31,5.3,1,1,8,7,16.1,19.8,5.99
846,45,Nationeel,Nationeel Fudge Brownies,23270953297,1.7100,16.3,13.2,0,0,31,9,11.8,19.6,5.07
847,12,Nationeel,Nationeel Potato Chips,70608820319,3.8400,19.7,17.7,1,0,4,8,11.5,20.1,8.37
848,45,Nationeel,Nationeel Lemon Cookies,17138972878,2.2600,13.9,12.8,0,0,23,5,16.4,14.4,7.04
849,45,Nationeel,Nationeel Graham Crackers,99812476038,1.6500,8.31,6.31,0,0,31,12,9.02,7.69,8.19
850,82,Nationeel,Nationeel Cheese Crackers,15580394864,1.3300,7.17,6.17,0,1,18,6,15.9,20.1,10.4
851,54,Nationeel,Nationeel Buttered Popcorn,67491664290,2.5100,9.31,6.31,0,1,7,5,6.93,12.7,19.1
852,54,Nationeel,Nationeel No Salt Popcorn,42497349381,0.6900,8.63,6.63,0,1,15,9,16.0,21.8,11.2
853,54,Nationeel,Nationeel Low Fat Popcorn,94361411929,3.8800,10.6,8.6,0,1,28,6,5.9,12.0,15.4
854,83,Nationeel,Nationeel Salsa Dip,38604863286,1.6000,10.9,7.89,1,0,11,8,17.7,14.5,12.2
855,83,Nationeel,Nationeel Avocado Dip,28991665244,2.4100,10.2,8.19,0,1,25,5,16.9,18.0,21.7
856,46,Nationeel,Nationeel Salted Pretzels,32472882866,2.3900,15.5,13.5,1,1,9,8,14.3,17.6,17.0
857,83,Nationeel,Nationeel Cheese Dip,58195320963,2.2200,11.7,8.69,1,0,9,5,15.8,17.6,17.6
858,83,Nationeel,Nationeel Fondue Mix,30914304852,2.2200,6.98,5.98,0,0,5,8,4.22,20.8,20.9
859,84,Nationeel,Nationeel Mini Donuts,49776639342,1.3100,16.3,14.2,0,0,16,7,5.3,13.0,22.3
860,17,Nationeel,Nationeel Beef Jerky,57831259369,2.3400,17.0,15.0,1,1,31,11,21.2,21.1,18.9
861,84,Nationeel,Nationeel Chocolate Donuts,45931360125,2.4500,8.95,6.94,0,0,25,11,4.78,8.6,15.8
862,12,Nationeel,Nationeel Low Fat Chips,12006705403,2.7300,9.7,8.69,0,0,29,12,19.4,14.4,7.51
863,82,Nationeel,Nationeel Sesame Crackers,35442442297,2.9800,10.8,7.8,1,1,25,14,7.5,4.84,16.5
864,45,Nationeel,Nationeel Frosted Cookies,95874724984,1.6300,12.5,10.5,1,1,34,5,6.4,15.2,12.9
865,109,Nationeel,Nationeel Dried Apples,88548228144,2.7900,9.63,7.63,1,0,22,11,12.6,6.39,3.2
866,109,Nationeel,Nationeel Apple Fruit Roll,94316146969,3.4600,11.2,10.1,0,1,26,14,13.2,16.7,14.5
867,109,Nationeel,Nationeel Strawberry Fruit Roll,56227416396,1.8800,12.3,11.3,1,1,23,8,12.5,19.4,8.48
868,109,Nationeel,Nationeel Raspberry Fruit Roll,31233101487,3.5800,14.4,12.3,1,0,5,13,15.3,6.52,9.72
869,109,Nationeel,Nationeel Grape Fruit Roll,52382137179,2.1200,17.0,15.0,1,0,15,5,9.3,11.4,8.3
870,109,Nationeel,Nationeel Dried Dates,86625588536,1.9700,20.0,18.0,1,0,9,12,14.8,11.8,14.2
871,109,Nationeel,Nationeel Raisins,40425171256,2.5400,17.1,14.1,1,1,9,12,22.4,5.29,9.54
872,109,Nationeel,Nationeel Golden Raisins,43906388878,2.5200,19.2,16.2,0,0,9,5,4.08,19.0,20.7
873,109,Nationeel,Nationeel Dried Apricots,69628826975,2.3500,13.4,12.3,0,0,17,6,18.8,18.9,21.9
874,84,Nationeel,Nationeel Frosted Donuts,42347810864,1.5900,11.4,10.3,0,0,28,8,20.9,20.1,14.4
875,36,Thresher,Thresher Tasty Candy Bar,61210145354,3.4400,17.5,16.5,1,1,26,10,6.35,6.51,11.8
876,36,Thresher,Thresher Mint Chocolate Bar,69264765381,1.7100,20.9,17.8,0,1,23,12,15.9,12.5,17.6
877,36,Thresher,Thresher Malted Milk Balls,57364866137,1.5800,10.3,8.3,1,0,7,7,22.8,19.8,5.32
878,36,Thresher,Thresher Semi-Sweet Chocolate Bar,34657252430,1.8700,18.8,17.7,1,0,4,5,16.5,11.8,9.55
879,37,Thresher,Thresher Bubble Gum,58092989325,1.1100,11.7,9.69,1,1,9,11,3.56,8.31,11.1
880,38,Thresher,Thresher Spicy Mints,83406100869,3.6500,11.1,8.1,0,0,34,11,10.8,8.53,13.2
881,38,Thresher,Thresher Mints,99981734156,1.8100,7.2,5.19,0,0,7,7,10.9,17.1,14.2
882,36,Thresher,Thresher White Chocolate Bar,15749652981,2.4900,11.5,9.5,1,1,26,9,5.17,5.5,14.7
883,5,Monarch,Monarch Ravioli,67660922408,2.9000,8.2,5.19,1,0,18,10,8.85,22.2,5.2
884,5,Monarch,Monarch Manicotti,42666607499,2.6000,13.0,10.0,0,0,22,12,5.3,7.26,15.5
885,5,Monarch,Monarch Spaghetti,63815643191,1.3800,13.3,11.3,1,1,35,10,7.64,21.9,19.8
886,57,Monarch,Monarch Thai Rice,98059094548,3.1100,8.44,6.43,0,0,7,6,17.1,18.6,13.2
887,57,Monarch,Monarch Rice Medly,88445896506,1.8000,13.2,11.1,0,0,24,5,3.7,18.1,21.1
888,5,Discover,Discover Ravioli,68024984002,0.8800,8.06,6.06,0,1,5,6,8.42,13.5,14.6
889,5,Discover,Discover Manicotti,58628250956,1.6100,16.0,14.0,1,0,7,5,22.4,17.8,16.4
890,5,Discover,Discover Spaghetti,31347234845,2.6100,21.7,20.7,1,1,6,10,3.54,5.15,21.5
891,57,Discover,Discover Thai Rice,26307439208,2.4700,19.3,17.2,0,0,9,13,12.0,13.0,21.6
892,57,Discover,Discover Rice Medly,58264189362,2.7300,14.5,13.5,1,0,27,9,20.6,5.19,20.0
893,43,Pearl,Pearl Imported Beer,22462159991,0.9100,11.6,8.6,0,0,33,7,6.52,18.5,20.3
894,44,Pearl,Pearl Light Wine,23656676411,0.5700,9.87,6.86,1,0,11,5,15.9,11.7,5.89
895,44,Pearl,Pearl Chardonnay Wine,47092413306,0.6500,16.2,15.2,0,0,2,6,7.95,10.0,18.8
896,44,Pearl,Pearl Chablis Wine,83622565865,2.6800,10.7,8.69,0,0,31,12,12.0,15.2,20.5
897,44,Pearl,Pearl Merlot Wine,10198199152,0.5400,9.01,7.01,0,0,8,11,21.5,8.46,6.07
898,44,Pearl,Pearl Chardonnay,94485405087,1.7400,15.4,12.3,0,0,34,12,13.4,6.68,19.0
899,44,Pearl,Pearl White Zinfandel Wine,56396674513,1.9200,19.9,17.8,0,0,20,13,17.3,13.6,12.6
900,43,Pearl,Pearl Light Beer,31402359604,1.8600,10.3,8.3,0,0,11,5,9.28,11.8,5.64
901,27,Fantastic,Fantastic Pumpernickel Bread,52551395297,2.9900,13.5,11.5,1,0,23,13,4.06,13.2,14.6
902,27,Fantastic,Fantastic White Bread,86794846653,0.9700,9.8,8.8,1,0,18,8,15.4,18.7,17.7
903,27,Fantastic,Fantastic Rye Bread,77181648612,2.5200,21.4,18.3,1,1,4,14,16.1,13.1,8.45
904,26,Fantastic,Fantastic English Muffins,56760736107,1.5000,7.94,4.94,1,0,28,6,12.9,15.9,9.44
905,26,Fantastic,Fantastic Cranberry Muffins,16385304331,2.3300,20.5,18.5,0,0,25,8,17.2,19.3,4.88
906,26,Fantastic,Fantastic Muffins,79104288220,0.6300,11.6,9.6,0,0,26,9,5.1,5.63,14.5
907,25,Fantastic,Fantastic Bagels,15043191313,3.4200,6.04,4.03,1,1,27,5,17.1,12.1,10.6
908,26,Fantastic,Fantastic Blueberry Muffins,46999941468,0.6900,18.6,16.6,1,1,19,10,12.5,3.32,13.6
909,27,Fantastic,Fantastic Wheat Bread,11197912096,1.5500,10.6,8.6,0,1,13,7,13.9,4.15,10.5
910,49,BBB Best,BBB Best Sesame Oil,12392428517,1.8400,15.4,14.3,0,1,13,7,6.97,20.0,16.3
911,53,BBB Best,BBB Best Chunky Peanut Butter,35828165411,1.9700,6.97,3.96,0,1,10,14,7.18,17.5,13.3
912,51,BBB Best,BBB Best Hot Chocolate,72358317971,2.6300,14.5,11.5,1,1,19,13,16.2,7.19,22.8
913,50,BBB Best,BBB Best Brown Sugar,88933951258,1.7800,14.3,12.3,1,0,24,11,18.3,3.01,22.3
914,50,BBB Best,BBB Best White Sugar,94701870083,2.4600,6.76,3.76,1,1,3,6,13.0,8.32,16.5
915,90,BBB Best,BBB Best French Roast Coffee,45396098494,2.8700,17.1,15.1,0,0,34,6,5.87,10.4,12.6
916,90,BBB Best,BBB Best Decaf Coffee,20401783585,2.5700,15.2,13.1,1,0,6,6,16.8,14.7,18.2
917,90,BBB Best,BBB Best Regular Coffee,41550819277,1.1200,17.2,15.2,0,0,16,11,4.02,21.5,22.6
918,49,BBB Best,BBB Best Vegetable Oil,75794270634,2.9700,13.5,11.5,0,1,15,13,17.7,9.12,3.72
919,49,BBB Best,BBB Best Corn Oil,66181072592,1.5400,15.5,13.5,1,1,4,7,20.5,16.2,4.95
920,48,BBB Best,BBB Best Tomato Sauce,45760160088,0.7300,8.09,6.09,1,0,30,11,3.86,4.84,16.6
921,49,BBB Best,BBB Best Canola Oil,95384728312,1.3500,16.1,14.1,0,0,30,13,14.7,13.4,6.04
922,33,BBB Best,BBB Best Grape Preserves,68103712201,2.5900,13.2,10.1,0,1,30,13,22.2,6.85,21.3
923,90,BBB Best,BBB Best Columbian Coffee,63063916563,1.4400,16.2,14.2,0,0,18,8,8.02,16.2,22.2
924,31,BBB Best,BBB Best Strawberry Jelly,35999365448,2.7000,21.2,18.2,0,0,30,5,13.1,15.4,10.7
925,4,BBB Best,BBB Best Pepper,90197336077,0.7600,11.4,9.39,0,1,4,5,18.3,12.9,13.0
