customer_id,city,country,age,age_category,yearly_income,gender,total_children,education,occupation,effective_date
8938,Sooke,Canada,55,51 - 64,$10K - $30K,F,2,Bachelors Degree,Professional,2023-04-18
8939,Westminster,Canada,31,26 - 35,$30K - $50K,M,3,Bachelors Degree,Professional,2023-04-18
8940,Langley,Canada,35,>75,$10K - $30K,M,2,Partial High School,Skilled Manual,2023-04-18
8941,Edmonds,USA,35,>75,$130K - $150K,M,1,High School Degree,Professional,2023-04-18
8942,Long Beach,USA,53,51 - 64,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
8943,La Cruz,Mexico,62,51 - 64,$30K - $50K,F,2,High School Degree,Manual,2023-04-18
8944,Oakland,USA,55,51 - 64,$90K - $110K,F,3,Bachelors Degree,Professional,2023-04-18
8945,Yakima,USA,23,17 - 25,$30K - $50K,F,0,Partial High School,Skilled Manual,2023-04-18
8946,Yakima,USA,24,17 - 25,$130K - $150K,M,2,Graduate Degree,Professional,2023-04-18
8947,Bremerton,USA,54,51 - 64,$50K - $70K,M,2,High School Degree,Skilled Manual,2023-04-18
8948,Lincoln Acres,USA,49,36 - 50,$30K - $50K,M,5,High School Degree,Skilled Manual,2023-04-18
8949,Ladner,Canada,32,26 - 35,$30K - $50K,F,2,Partial College,Clerical,2023-04-18
8950,Sooke,Canada,35,>75,$30K - $50K,F,1,Partial College,Manual,2023-04-18
8951,Imperial Beach,USA,86,>75,$10K - $30K,M,3,Partial High School,Skilled Manual,2023-04-18
8952,Orizaba,Mexico,57,51 - 64,$110K - $130K,M,3,Partial High School,Professional,2023-04-18
8953,Coronado,USA,80,>75,$30K - $50K,M,3,Partial College,Professional,2023-04-18
8954,Beverly Hills,USA,71,65 - 75,$130K - $150K,F,3,Graduate Degree,Professional,2023-04-18
8955,Langford,Canada,85,>75,$90K - $110K,M,5,Partial High School,Management,2023-04-18
8956,Metchosin,Canada,57,51 - 64,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
8957,Imperial Beach,USA,25,>75,$50K - $70K,F,4,High School Degree,Manual,2023-04-18
8958,Walla Walla,USA,80,>75,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
8959,Santa Cruz,USA,46,36 - 50,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
8960,Port Orchard,USA,77,>75,$150K +,M,2,Graduate Degree,Professional,2023-04-18
8961,Royal Oak,Canada,71,65 - 75,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
8962,Royal Oak,Canada,52,51 - 64,$50K - $70K,M,2,Graduate Degree,Professional,2023-04-18
8963,Puyallup,USA,38,36 - 50,$10K - $30K,M,2,Partial High School,Skilled Manual,2023-04-18
8964,Haney,Canada,71,65 - 75,$70K - $90K,M,4,Bachelors Degree,Management,2023-04-18
8965,Burlingame,USA,22,17 - 25,$130K - $150K,M,4,Bachelors Degree,Management,2023-04-18
8966,Bremerton,USA,64,>75,$50K - $70K,F,3,Bachelors Degree,Management,2023-04-18
8967,N. Vancouver,Canada,83,>75,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
8968,Milwaukie,USA,22,17 - 25,$10K - $30K,M,3,Partial High School,Skilled Manual,2023-04-18
8969,Santa Monica,USA,83,>75,$50K - $70K,F,2,Bachelors Degree,Management,2023-04-18
8970,Walla Walla,USA,30,26 - 35,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
8971,Richmond,USA,82,>75,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
8972,Mill Valley,USA,22,17 - 25,$70K - $90K,M,3,High School Degree,Management,2023-04-18
8973,Camacho,Mexico,28,26 - 35,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
8974,Royal Oak,Canada,39,36 - 50,$70K - $90K,F,4,Graduate Degree,Professional,2023-04-18
8975,Everett,USA,42,36 - 50,$50K - $70K,F,5,Partial College,Manual,2023-04-18
8976,Salem,USA,42,36 - 50,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
8977,Beverly Hills,USA,74,65 - 75,$50K - $70K,M,2,Bachelors Degree,Management,2023-04-18
8978,Concord,USA,81,>75,$110K - $130K,F,5,Partial High School,Professional,2023-04-18
8979,La Jolla,USA,47,36 - 50,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
8980,Metchosin,Canada,36,36 - 50,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
8981,Burbank,USA,25,>75,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
8982,Downey,USA,85,>75,$50K - $70K,M,1,Bachelors Degree,Professional,2023-04-18
8983,Anacortes,USA,72,65 - 75,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
8984,Beverly Hills,USA,49,36 - 50,$70K - $90K,F,2,Bachelors Degree,Management,2023-04-18
8985,Daly City,USA,66,65 - 75,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
8986,Oak Bay,Canada,63,51 - 64,$150K +,F,2,Partial High School,Professional,2023-04-18
8987,Grossmont,USA,71,65 - 75,$50K - $70K,M,2,Partial College,Clerical,2023-04-18
8988,Richmond,Canada,37,36 - 50,$70K - $90K,F,1,Bachelors Degree,Management,2023-04-18
8989,Santa Anita,Mexico,81,>75,$130K - $150K,F,2,Graduate Degree,Professional,2023-04-18
8990,Burien,USA,72,65 - 75,$30K - $50K,F,5,Partial College,Clerical,2023-04-18
8991,Bellflower,USA,31,26 - 35,$70K - $90K,F,5,Bachelors Degree,Professional,2023-04-18
8992,Kirkland,USA,69,65 - 75,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
8993,San Diego,USA,69,65 - 75,$10K - $30K,F,3,Partial High School,Skilled Manual,2023-04-18
8994,Puyallup,USA,44,36 - 50,$90K - $110K,M,5,Bachelors Degree,Professional,2023-04-18
8995,Sooke,Canada,36,36 - 50,$130K - $150K,F,1,Partial High School,Professional,2023-04-18
8996,Richmond,USA,56,51 - 64,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
8997,Haney,Canada,84,>75,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
8998,Seattle,USA,54,51 - 64,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
8999,San Jose,USA,67,65 - 75,$70K - $90K,F,3,Bachelors Degree,Professional,2023-04-18
9000,Issaquah,USA,82,>75,$10K - $30K,M,0,Partial High School,Skilled Manual,2023-04-18
9001,Vancouver,Canada,67,65 - 75,$10K - $30K,F,0,Partial High School,Skilled Manual,2023-04-18
9002,San Carlos,USA,20,17 - 25,$70K - $90K,F,2,Bachelors Degree,Professional,2023-04-18
9003,Oak Bay,Canada,66,65 - 75,$50K - $70K,F,2,Bachelors Degree,Management,2023-04-18
9004,Sooke,Canada,70,65 - 75,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
9005,La Mesa,USA,82,>75,$50K - $70K,M,0,Bachelors Degree,Management,2023-04-18
9006,Olympia,USA,29,26 - 35,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
9007,Oakland,USA,38,36 - 50,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
9008,Burien,USA,32,26 - 35,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
9009,N. Vancouver,Canada,58,51 - 64,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
9010,N. Vancouver,Canada,79,>75,$50K - $70K,M,5,Bachelors Degree,Professional,2023-04-18
9011,Concord,USA,39,36 - 50,$70K - $90K,F,5,Partial High School,Professional,2023-04-18
9012,National City,USA,21,17 - 25,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9013,Beaverton,USA,87,>75,$130K - $150K,M,5,High School Degree,Professional,2023-04-18
9014,Lebanon,USA,83,>75,$50K - $70K,F,1,Partial College,Manual,2023-04-18
9015,Burnaby,Canada,76,>75,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
9016,Yakima,USA,47,36 - 50,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
9017,Renton,USA,70,65 - 75,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
9018,Guadalajara,Mexico,61,51 - 64,$10K - $30K,M,2,Partial High School,Skilled Manual,2023-04-18
9019,Newport Beach,USA,75,>75,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
9020,Pomona,USA,35,>75,$110K - $130K,M,4,High School Degree,Management,2023-04-18
9021,Arcadia,USA,85,>75,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
9022,El Cajon,USA,70,65 - 75,$130K - $150K,F,3,High School Degree,Management,2023-04-18
9023,La Mesa,USA,35,>75,$30K - $50K,M,2,Partial College,Professional,2023-04-18
9024,Beverly Hills,USA,67,65 - 75,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
9025,Albany,USA,61,51 - 64,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
9026,Corvallis,USA,30,26 - 35,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
9027,Torrance,USA,28,26 - 35,$50K - $70K,M,1,Bachelors Degree,Professional,2023-04-18
9028,Oak Bay,Canada,48,36 - 50,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
9029,Port Orchard,USA,82,>75,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
9030,Marysville,USA,46,36 - 50,$50K - $70K,M,1,Bachelors Degree,Management,2023-04-18
9031,Cliffside,Canada,65,65 - 75,$130K - $150K,F,0,Partial High School,Management,2023-04-18
9032,Albany,USA,74,65 - 75,$30K - $50K,F,0,High School Degree,Skilled Manual,2023-04-18
9033,Bellflower,USA,53,51 - 64,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
9034,Langley,Canada,82,>75,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
9035,Palo Alto,USA,64,>75,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
9036,Victoria,Canada,62,51 - 64,$10K - $30K,M,5,Partial High School,Manual,2023-04-18
9037,Orizaba,Mexico,68,65 - 75,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
9038,Port Hammond,Canada,21,17 - 25,$50K - $70K,M,0,Bachelors Degree,Professional,2023-04-18
9039,Altadena,USA,24,17 - 25,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
9040,Spokane,USA,24,17 - 25,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
9041,Daly City,USA,56,51 - 64,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
9042,Mexico City,Mexico,69,65 - 75,$30K - $50K,M,4,Partial College,Clerical,2023-04-18
9043,Grossmont,USA,23,17 - 25,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
9044,Newport Beach,USA,81,>75,$30K - $50K,M,3,Partial High School,Skilled Manual,2023-04-18
9045,National City,USA,71,65 - 75,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
9046,Novato,USA,73,65 - 75,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
9047,Kirkland,USA,60,51 - 64,$110K - $130K,F,3,Partial High School,Professional,2023-04-18
9048,San Carlos,USA,37,36 - 50,$70K - $90K,F,3,Bachelors Degree,Professional,2023-04-18
9049,Acapulco,Mexico,54,51 - 64,$130K - $150K,M,0,Graduate Degree,Management,2023-04-18
9050,Beaverton,USA,51,51 - 64,$70K - $90K,M,4,High School Degree,Professional,2023-04-18
9051,Imperial Beach,USA,59,51 - 64,$10K - $30K,M,2,Partial High School,Skilled Manual,2023-04-18
9052,Grossmont,USA,25,>75,$50K - $70K,M,3,Bachelors Degree,Management,2023-04-18
9053,Richmond,USA,68,65 - 75,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
9054,Anacortes,USA,48,36 - 50,$130K - $150K,M,0,Bachelors Degree,Professional,2023-04-18
9055,Pomona,USA,19,17 - 25,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
9056,N. Vancouver,Canada,57,51 - 64,$10K - $30K,M,4,Partial High School,Skilled Manual,2023-04-18
9057,Chula Vista,USA,45,36 - 50,$130K - $150K,M,2,Partial High School,Professional,2023-04-18
9058,Lemon Grove,USA,20,17 - 25,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
9059,Tixapan,Mexico,24,17 - 25,$30K - $50K,M,0,High School Degree,Manual,2023-04-18
9060,Vancouver,Canada,38,36 - 50,$50K - $70K,M,5,Bachelors Degree,Management,2023-04-18
9061,Kirkland,USA,66,65 - 75,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
9062,Oregon City,USA,36,36 - 50,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
9063,Yakima,USA,49,36 - 50,$30K - $50K,M,1,Partial High School,Skilled Manual,2023-04-18
9064,Puyallup,USA,64,>75,$50K - $70K,F,3,Partial College,Professional,2023-04-18
9065,Woodburn,USA,49,36 - 50,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
9066,Santa Fe,Mexico,72,65 - 75,$50K - $70K,F,4,Partial College,Professional,2023-04-18
9067,Lakewood,USA,48,36 - 50,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
9068,Downey,USA,52,51 - 64,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
9069,Beverly Hills,USA,63,51 - 64,$90K - $110K,M,0,Partial High School,Professional,2023-04-18
9070,Chula Vista,USA,81,>75,$30K - $50K,F,0,High School Degree,Skilled Manual,2023-04-18
9071,Langford,Canada,78,>75,$30K - $50K,M,5,High School Degree,Manual,2023-04-18
9072,Spring Valley,USA,84,>75,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
9073,Beaverton,USA,40,36 - 50,$30K - $50K,M,5,Partial College,Skilled Manual,2023-04-18
9074,Beaverton,USA,53,51 - 64,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
9075,Burbank,USA,87,>75,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
9076,Newton,Canada,70,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9077,Burien,USA,65,65 - 75,$30K - $50K,M,0,Partial High School,Manual,2023-04-18
9078,Anacortes,USA,61,51 - 64,$30K - $50K,F,5,Partial College,Skilled Manual,2023-04-18
9079,Oak Bay,Canada,42,36 - 50,$110K - $130K,F,1,High School Degree,Professional,2023-04-18
9080,Oregon City,USA,25,>75,$30K - $50K,M,2,High School Degree,Manual,2023-04-18
9081,Arcadia,USA,36,36 - 50,$50K - $70K,M,2,High School Degree,Skilled Manual,2023-04-18
9082,Westminster,Canada,39,36 - 50,$30K - $50K,M,1,Partial High School,Skilled Manual,2023-04-18
9083,Mill Valley,USA,41,36 - 50,$50K - $70K,M,5,Partial High School,Manual,2023-04-18
9084,Los Angeles,USA,83,>75,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
9085,Issaquah,USA,51,51 - 64,$110K - $130K,M,1,High School Degree,Management,2023-04-18
9086,Langley,Canada,37,36 - 50,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
9087,Beverly Hills,USA,72,65 - 75,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
9088,Edmonds,USA,33,26 - 35,$110K - $130K,F,5,Partial High School,Professional,2023-04-18
9089,Tixapan,Mexico,40,36 - 50,$50K - $70K,M,1,Bachelors Degree,Management,2023-04-18
9090,San Andres,Mexico,78,>75,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
9091,Haney,Canada,82,>75,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
9092,Bellflower,USA,33,26 - 35,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
9093,Vancouver,Canada,54,51 - 64,$30K - $50K,M,2,High School Degree,Manual,2023-04-18
9094,San Jose,USA,18,17 - 25,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
9095,West Covina,USA,49,36 - 50,$70K - $90K,F,3,Partial College,Management,2023-04-18
9096,Palo Alto,USA,58,51 - 64,$70K - $90K,F,2,Bachelors Degree,Professional,2023-04-18
9097,Hidalgo,Mexico,45,36 - 50,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
9098,Lake Oswego,USA,74,65 - 75,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
9099,La Mesa,USA,44,36 - 50,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
9100,Chula Vista,USA,54,51 - 64,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
9101,Los Angeles,USA,60,51 - 64,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
9102,Bremerton,USA,84,>75,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
9103,Torrance,USA,87,>75,$110K - $130K,F,1,Bachelors Degree,Professional,2023-04-18
9104,Langley,Canada,74,65 - 75,$90K - $110K,M,4,Graduate Degree,Professional,2023-04-18
9105,National City,USA,36,36 - 50,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9106,National City,USA,55,51 - 64,$90K - $110K,M,3,High School Degree,Professional,2023-04-18
9107,Cliffside,Canada,79,>75,$70K - $90K,F,0,Bachelors Degree,Professional,2023-04-18
9108,Santa Fe,Mexico,68,65 - 75,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
9109,Downey,USA,57,51 - 64,$50K - $70K,M,5,Bachelors Degree,Management,2023-04-18
9110,Kirkland,USA,59,51 - 64,$50K - $70K,F,3,Bachelors Degree,Management,2023-04-18
9111,Tacoma,USA,46,36 - 50,$30K - $50K,F,2,Partial High School,Skilled Manual,2023-04-18
9112,San Gabriel,USA,23,17 - 25,$10K - $30K,M,0,Partial High School,Skilled Manual,2023-04-18
9113,Berkeley,USA,40,36 - 50,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
9114,Metchosin,Canada,25,>75,$70K - $90K,M,4,High School Degree,Professional,2023-04-18
9115,Portland,USA,45,36 - 50,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9116,Hidalgo,Mexico,81,>75,$10K - $30K,M,5,Partial High School,Skilled Manual,2023-04-18
9117,Burlingame,USA,55,51 - 64,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
9118,Coronado,USA,35,>75,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
9119,N. Vancouver,Canada,76,>75,$70K - $90K,M,3,Bachelors Degree,Professional,2023-04-18
9120,Shawnee,Canada,31,26 - 35,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
9121,Westminster,Canada,49,36 - 50,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
9122,Woodland Hills,USA,24,17 - 25,$30K - $50K,M,4,High School Degree,Skilled Manual,2023-04-18
9123,Port Orchard,USA,86,>75,$90K - $110K,M,1,Bachelors Degree,Professional,2023-04-18
9124,La Mesa,USA,43,36 - 50,$10K - $30K,M,0,Partial High School,Manual,2023-04-18
9125,Woodburn,USA,70,65 - 75,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
9126,Cliffside,Canada,28,26 - 35,$50K - $70K,F,4,Bachelors Degree,Management,2023-04-18
9127,Spring Valley,USA,53,51 - 64,$10K - $30K,M,2,Partial High School,Skilled Manual,2023-04-18
9128,Burnaby,Canada,68,65 - 75,$30K - $50K,F,4,Partial College,Skilled Manual,2023-04-18
9129,Lynnwood,USA,53,51 - 64,$110K - $130K,F,0,High School Degree,Professional,2023-04-18
9130,San Diego,USA,76,>75,$110K - $130K,M,4,Partial College,Professional,2023-04-18
9131,Woodland Hills,USA,52,51 - 64,$150K +,M,3,Partial High School,Professional,2023-04-18
9132,Lake Oswego,USA,56,51 - 64,$30K - $50K,M,2,High School Degree,Manual,2023-04-18
9133,El Cajon,USA,68,65 - 75,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
9134,Yakima,USA,85,>75,$70K - $90K,M,5,High School Degree,Professional,2023-04-18
9135,Novato,USA,83,>75,$70K - $90K,M,4,High School Degree,Management,2023-04-18
9136,Bellingham,USA,76,>75,$90K - $110K,M,1,Bachelors Degree,Professional,2023-04-18
9137,Langford,Canada,44,36 - 50,$90K - $110K,F,4,Graduate Degree,Professional,2023-04-18
9138,Sooke,Canada,57,51 - 64,$110K - $130K,F,4,Partial High School,Management,2023-04-18
9139,Walla Walla,USA,75,>75,$10K - $30K,F,5,Partial High School,Skilled Manual,2023-04-18
9140,Arcadia,USA,70,65 - 75,$70K - $90K,M,2,Bachelors Degree,Professional,2023-04-18
9141,Santa Anita,Mexico,53,51 - 64,$70K - $90K,M,4,Bachelors Degree,Management,2023-04-18
9142,Vancouver,Canada,61,51 - 64,$50K - $70K,M,4,Partial High School,Skilled Manual,2023-04-18
9143,Merida,Mexico,42,36 - 50,$50K - $70K,F,5,Bachelors Degree,Professional,2023-04-18
9144,Salem,USA,25,>75,$10K - $30K,M,1,High School Degree,Manual,2023-04-18
9145,Santa Monica,USA,36,36 - 50,$70K - $90K,F,1,High School Degree,Professional,2023-04-18
9146,Walla Walla,USA,23,17 - 25,$10K - $30K,M,0,Partial High School,Manual,2023-04-18
9147,Richmond,USA,37,36 - 50,$70K - $90K,F,2,Bachelors Degree,Management,2023-04-18
9148,Oakland,USA,79,>75,$70K - $90K,M,1,Graduate Degree,Management,2023-04-18
9149,Camacho,Mexico,47,36 - 50,$70K - $90K,M,1,Bachelors Degree,Management,2023-04-18
9150,Royal Oak,Canada,32,26 - 35,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
9151,Everett,USA,68,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9152,Lincoln Acres,USA,29,26 - 35,$90K - $110K,F,4,Partial College,Professional,2023-04-18
9153,La Jolla,USA,35,>75,$110K - $130K,M,0,Partial High School,Management,2023-04-18
9154,La Jolla,USA,26,26 - 35,$30K - $50K,F,1,Partial High School,Manual,2023-04-18
9155,Redmond,USA,24,17 - 25,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9156,Pomona,USA,44,36 - 50,$150K +,M,2,Bachelors Degree,Professional,2023-04-18
9157,Bellflower,USA,66,65 - 75,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
9158,West Covina,USA,30,26 - 35,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
9159,Everett,USA,49,36 - 50,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
9160,Santa Monica,USA,70,65 - 75,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
9161,La Jolla,USA,49,36 - 50,$50K - $70K,M,4,Bachelors Degree,Management,2023-04-18
9162,Lebanon,USA,77,>75,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
9163,Redmond,USA,47,36 - 50,$50K - $70K,F,5,Bachelors Degree,Management,2023-04-18
9164,Issaquah,USA,58,51 - 64,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
9165,San Jose,USA,63,51 - 64,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
9166,Vancouver,Canada,75,>75,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
9167,Milwaukie,USA,78,>75,$110K - $130K,F,5,Partial College,Professional,2023-04-18
9168,Langford,Canada,77,>75,$10K - $30K,F,5,Partial High School,Skilled Manual,2023-04-18
9169,Yakima,USA,40,36 - 50,$70K - $90K,F,5,Bachelors Degree,Management,2023-04-18
9170,West Covina,USA,77,>75,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
9171,Lynnwood,USA,43,36 - 50,$10K - $30K,F,0,Partial High School,Manual,2023-04-18
9172,National City,USA,31,26 - 35,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
9173,Beaverton,USA,21,17 - 25,$130K - $150K,M,0,High School Degree,Professional,2023-04-18
9174,Royal Oak,Canada,23,17 - 25,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
9175,Chula Vista,USA,80,>75,$90K - $110K,F,2,Bachelors Degree,Professional,2023-04-18
9176,Yakima,USA,57,51 - 64,$30K - $50K,M,4,Partial College,Professional,2023-04-18
9177,Renton,USA,74,65 - 75,$30K - $50K,F,2,Partial College,Management,2023-04-18
9178,Guadalajara,Mexico,58,51 - 64,$30K - $50K,M,4,Partial College,Manual,2023-04-18
9179,Newport Beach,USA,66,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9180,Woodland Hills,USA,45,36 - 50,$10K - $30K,M,4,Partial High School,Skilled Manual,2023-04-18
9181,Imperial Beach,USA,18,17 - 25,$10K - $30K,M,5,Partial High School,Manual,2023-04-18
9182,Downey,USA,68,65 - 75,$110K - $130K,M,2,Graduate Degree,Professional,2023-04-18
9183,Santa Cruz,USA,39,36 - 50,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
9184,Bremerton,USA,64,>75,$30K - $50K,M,0,Partial College,Clerical,2023-04-18
9185,Royal Oak,Canada,65,65 - 75,$10K - $30K,F,1,Bachelors Degree,Professional,2023-04-18
9186,Oak Bay,Canada,40,36 - 50,$50K - $70K,M,3,Partial College,Clerical,2023-04-18
9187,Puyallup,USA,86,>75,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
9188,Long Beach,USA,42,36 - 50,$30K - $50K,M,4,Partial College,Clerical,2023-04-18
9189,San Andres,Mexico,58,51 - 64,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
9190,Los Angeles,USA,28,26 - 35,$30K - $50K,M,3,Partial High School,Skilled Manual,2023-04-18
9191,Orizaba,Mexico,53,51 - 64,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
9192,Issaquah,USA,68,65 - 75,$30K - $50K,F,3,Partial High School,Manual,2023-04-18
9193,Beverly Hills,USA,40,36 - 50,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
9194,Puyallup,USA,75,>75,$50K - $70K,M,5,Bachelors Degree,Management,2023-04-18
9195,La Jolla,USA,51,51 - 64,$70K - $90K,M,3,Bachelors Degree,Professional,2023-04-18
9196,Richmond,USA,56,51 - 64,$30K - $50K,F,2,Partial College,Professional,2023-04-18
9197,Orizaba,Mexico,55,51 - 64,$70K - $90K,M,1,Bachelors Degree,Professional,2023-04-18
9198,Port Hammond,Canada,73,65 - 75,$110K - $130K,M,2,Bachelors Degree,Management,2023-04-18
9199,Anacortes,USA,82,>75,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
9200,Spokane,USA,75,>75,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
9201,Daly City,USA,44,36 - 50,$10K - $30K,F,0,Partial High School,Manual,2023-04-18
9202,Daly City,USA,75,>75,$30K - $50K,M,2,Partial College,Skilled Manual,2023-04-18
9203,Grossmont,USA,35,>75,$50K - $70K,M,4,Bachelors Degree,Management,2023-04-18
9204,Newport Beach,USA,29,26 - 35,$50K - $70K,M,1,Bachelors Degree,Management,2023-04-18
9205,Sedro Woolley,USA,83,>75,$130K - $150K,M,4,High School Degree,Management,2023-04-18
9206,Olympia,USA,21,17 - 25,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
9207,Shawnee,Canada,72,65 - 75,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
9208,Burien,USA,43,36 - 50,$10K - $30K,F,5,High School Degree,Manual,2023-04-18
9209,Torrance,USA,65,65 - 75,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
9210,N. Vancouver,Canada,56,51 - 64,$10K - $30K,F,5,Partial High School,Skilled Manual,2023-04-18
9211,San Carlos,USA,70,65 - 75,$70K - $90K,F,2,Graduate Degree,Professional,2023-04-18
9212,Concord,USA,43,36 - 50,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
9213,Lake Oswego,USA,80,>75,$70K - $90K,M,3,Bachelors Degree,Professional,2023-04-18
9214,La Cruz,Mexico,66,65 - 75,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
