customer_id,city,country,birthdate,yearly_income,gender,total_children,education,occupation
8277,Bellingham,USA,1962-06-06,$10K - $30K,M,3,Partial High School,Manual
8278,Guadalajara,Mexico,1960-10-22,$10K - $30K,F,4,Partial College,Professional
8279,Hidalgo,Mexico,1973-03-24,$70K - $90K,F,3,Graduate Degree,Professional
8280,Sooke,Canada,1926-11-15,$10K - $30K,F,2,Partial High School,Manual
8281,Olympia,USA,1979-02-18,$10K - $30K,F,3,Partial High School,Skilled Manual
8282,Daly City,USA,1913-03-03,$10K - $30K,F,2,Bachelors Degree,Professional
8283,Olympia,USA,1975-06-09,$130K - $150K,M,1,High School Degree,Management
8284,Walla Walla,USA,1938-07-03,$50K - $70K,F,1,Partial High School,Skilled Manual
8285,San Andres,Mexico,1947-03-18,$30K - $50K,F,2,Bachelors Degree,Professional
8286,Novato,USA,1967-06-11,$70K - $90K,F,4,Graduate Degree,Management
8287,Orizaba,Mexico,1926-03-11,$30K - $50K,M,5,High School Degree,Skilled Manual
8288,West Covina,USA,1959-08-23,$50K - $70K,F,3,Bachelors Degree,Professional
8289,Tacoma,USA,1970-05-08,$10K - $30K,M,4,Partial High School,Skilled Manual
8290,Edmonds,USA,1925-06-24,$30K - $50K,M,1,High School Degree,Skilled Manual
8291,Corvallis,USA,1921-10-19,$30K - $50K,F,2,Partial High School,Skilled Manual
8292,Colma,USA,1977-11-16,$70K - $90K,F,2,Bachelors Degree,Professional
8293,Richmond,Canada,1949-08-16,$10K - $30K,F,4,Partial High School,Skilled Manual
8294,La Cruz,Mexico,1979-07-02,$30K - $50K,F,1,High School Degree,Skilled Manual
8295,Altadena,USA,1966-11-12,$50K - $70K,F,3,Partial High School,Manual
8296,Beverly Hills,USA,1951-04-28,$10K - $30K,M,5,Partial High School,Manual
8297,Daly City,USA,1966-03-28,$30K - $50K,M,1,High School Degree,Manual
8298,Corvallis,USA,1944-04-21,$70K - $90K,M,2,Graduate Degree,Professional
8299,Grossmont,USA,1968-03-25,$70K - $90K,M,4,Bachelors Degree,Professional
8300,Redmond,USA,1967-03-12,$50K - $70K,F,3,Bachelors Degree,Professional
8301,Coronado,USA,1956-03-11,$50K - $70K,F,4,Bachelors Degree,Professional
8302,Marysville,USA,1938-03-02,$90K - $110K,F,4,Bachelors Degree,Professional
8303,Kirkland,USA,1941-11-10,$130K - $150K,M,3,Graduate Degree,Professional
8304,Albany,USA,1936-11-19,$30K - $50K,F,5,Partial College,Professional
8305,Spring Valley,USA,1979-05-01,$30K - $50K,F,3,Partial College,Management
8306,Spring Valley,USA,1966-03-15,$10K - $30K,F,3,Partial High School,Skilled Manual
8307,Burlingame,USA,1936-06-17,$30K - $50K,M,1,High School Degree,Manual
8308,Olympia,USA,1954-04-12,$10K - $30K,F,0,Partial High School,Skilled Manual
8309,Lake Oswego,USA,1958-08-10,$30K - $50K,F,1,High School Degree,Manual
8310,Woodburn,USA,1962-07-04,$30K - $50K,F,1,High School Degree,Manual
8311,Yakima,USA,1911-08-11,$90K - $110K,M,2,Graduate Degree,Professional
8312,Downey,USA,1928-08-24,$30K - $50K,F,3,Partial High School,Manual
8313,Palo Alto,USA,1918-06-05,$30K - $50K,M,3,Partial College,Skilled Manual
8314,Everett,USA,1915-12-12,$50K - $70K,M,2,Bachelors Degree,Management
8315,Acapulco,Mexico,1913-10-24,$50K - $70K,M,0,Bachelors Degree,Professional
8316,Tlaxiaco,Mexico,1940-05-11,$70K - $90K,M,3,Bachelors Degree,Management
8317,Long Beach,USA,1973-05-19,$10K - $30K,M,0,Partial High School,Skilled Manual
8318,Chula Vista,USA,1917-12-06,$90K - $110K,F,0,High School Degree,Management
8319,Coronado,USA,1952-05-12,$50K - $70K,F,4,Bachelors Degree,Professional
8320,San Carlos,USA,1921-05-02,$10K - $30K,M,4,Partial High School,Manual
8321,Oregon City,USA,1914-04-25,$50K - $70K,M,1,Bachelors Degree,Professional
8322,Beaverton,USA,1945-01-20,$50K - $70K,F,5,Bachelors Degree,Professional
8323,Glendale,USA,1947-11-19,$50K - $70K,M,3,High School Degree,Manual
8324,Grossmont,USA,1927-06-11,$30K - $50K,F,1,High School Degree,Skilled Manual
8325,Burien,USA,1975-09-17,$30K - $50K,M,3,High School Degree,Manual
8326,Santa Anita,Mexico,1941-05-09,$10K - $30K,F,1,Partial High School,Skilled Manual
8327,Issaquah,USA,1910-10-02,$50K - $70K,F,2,Bachelors Degree,Professional
8328,N. Vancouver,Canada,1971-10-23,$30K - $50K,F,0,High School Degree,Skilled Manual
8329,Everett,USA,1922-04-02,$70K - $90K,M,5,Bachelors Degree,Management
8330,Lemon Grove,USA,1964-10-17,$10K - $30K,M,2,Partial High School,Skilled Manual
8331,San Francisco,USA,1924-04-26,$110K - $130K,F,4,Bachelors Degree,Management
8332,Guadalajara,Mexico,1913-07-11,$30K - $50K,F,0,Partial College,Clerical
8333,Sooke,Canada,1978-03-16,$90K - $110K,M,2,Partial High School,Management
8334,W. Linn,USA,1940-09-13,$10K - $30K,M,3,Partial High School,Manual
8335,Long Beach,USA,1937-10-16,$30K - $50K,F,0,High School Degree,Skilled Manual
8336,Tacoma,USA,1949-10-14,$10K - $30K,M,4,Partial High School,Skilled Manual
8337,Santa Anita,Mexico,1917-08-18,$30K - $50K,F,4,High School Degree,Skilled Manual
8338,Tixapan,Mexico,1968-10-27,$10K - $30K,M,2,Partial High School,Skilled Manual
8339,Langley,Canada,1944-08-07,$10K - $30K,M,4,Partial High School,Skilled Manual
8340,Lakewood,USA,1956-11-23,$130K - $150K,F,0,Graduate Degree,Professional
8341,Victoria,Canada,1966-11-27,$30K - $50K,F,4,High School Degree,Manual
8342,La Mesa,USA,1964-03-16,$70K - $90K,F,2,High School Degree,Professional
8343,Burien,USA,1977-07-17,$10K - $30K,M,2,Partial High School,Skilled Manual
8344,Novato,USA,1930-04-08,$70K - $90K,F,1,Partial High School,Management
8345,Merida,Mexico,1913-06-11,$30K - $50K,F,3,Partial High School,Skilled Manual
8346,Langley,Canada,1928-10-07,$70K - $90K,F,5,High School Degree,Professional
8347,Lemon Grove,USA,1978-10-03,$70K - $90K,F,0,High School Degree,Professional
8348,Imperial Beach,USA,1942-12-23,$90K - $110K,M,1,Bachelors Degree,Professional
8349,Colma,USA,1968-04-25,$130K - $150K,F,2,High School Degree,Professional
8350,San Andres,Mexico,1919-07-18,$130K - $150K,F,3,Bachelors Degree,Professional
8351,Spokane,USA,1918-04-21,$70K - $90K,M,4,Graduate Degree,Professional
8352,Newton,Canada,1962-12-16,$30K - $50K,F,1,Partial College,Clerical
8353,San Jose,USA,1962-06-18,$30K - $50K,F,0,High School Degree,Skilled Manual
8354,Lincoln Acres,USA,1917-07-07,$30K - $50K,F,2,High School Degree,Skilled Manual
8355,Hidalgo,Mexico,1925-03-12,$70K - $90K,F,4,Bachelors Degree,Management
8356,Marysville,USA,1969-01-25,$50K - $70K,F,3,Bachelors Degree,Management
8357,Colma,USA,1941-09-26,$50K - $70K,F,1,Partial College,Skilled Manual
8358,W. Linn,USA,1913-11-23,$70K - $90K,M,2,Graduate Degree,Management
8359,Puyallup,USA,1958-01-22,$50K - $70K,F,5,High School Degree,Manual
8360,Bellflower,USA,1943-06-10,$130K - $150K,M,4,Bachelors Degree,Professional
8361,Mill Valley,USA,1958-04-10,$30K - $50K,M,1,Partial High School,Skilled Manual
8362,Bellingham,USA,1935-05-04,$70K - $90K,F,1,Bachelors Degree,Professional
8363,Hidalgo,Mexico,1959-04-08,$70K - $90K,F,5,Graduate Degree,Management
8364,Camacho,Mexico,1955-02-25,$30K - $50K,F,4,Bachelors Degree,Professional
8365,Redwood City,USA,1944-02-24,$10K - $30K,F,3,Partial High School,Manual
8366,Lincoln Acres,USA,1926-02-14,$30K - $50K,F,4,Partial College,Management
8367,Albany,USA,1929-10-23,$50K - $70K,M,4,Bachelors Degree,Professional
8368,Palo Alto,USA,1935-03-15,$10K - $30K,M,0,Partial High School,Manual
8369,Milwaukie,USA,1967-05-14,$10K - $30K,F,2,High School Degree,Manual
8370,Lake Oswego,USA,1970-07-08,$110K - $130K,F,2,High School Degree,Management
8371,Arcadia,USA,1952-02-22,$50K - $70K,M,3,Bachelors Degree,Management
8372,Imperial Beach,USA,1958-08-05,$10K - $30K,M,0,Partial High School,Skilled Manual
8373,Albany,USA,1974-04-14,$50K - $70K,F,3,Bachelors Degree,Professional
8374,Bremerton,USA,1966-11-24,$50K - $70K,F,2,Bachelors Degree,Management
8375,N. Vancouver,Canada,1915-12-05,$30K - $50K,M,3,Partial College,Professional
8376,Langley,Canada,1932-01-17,$130K - $150K,F,5,High School Degree,Professional
8377,Bellingham,USA,1921-10-26,$10K - $30K,F,5,Partial High School,Manual
8378,National City,USA,1930-08-16,$50K - $70K,M,1,Bachelors Degree,Professional
8379,Lake Oswego,USA,1916-03-17,$50K - $70K,F,3,Bachelors Degree,Management
8380,Santa Anita,Mexico,1944-09-05,$30K - $50K,M,2,High School Degree,Manual
8381,Port Hammond,Canada,1977-09-13,$110K - $130K,F,5,Bachelors Degree,Management
8382,Kirkland,USA,1921-05-27,$10K - $30K,M,4,Partial High School,Manual
8383,San Carlos,USA,1956-09-06,$10K - $30K,F,2,Partial High School,Skilled Manual
8384,Everett,USA,1924-09-22,$50K - $70K,M,2,Partial High School,Skilled Manual
8385,Metchosin,Canada,1918-08-18,$10K - $30K,F,4,Partial High School,Manual
8386,Metchosin,Canada,1949-05-13,$30K - $50K,F,4,Partial High School,Skilled Manual
8387,Richmond,Canada,1951-04-13,$30K - $50K,M,2,High School Degree,Manual
8388,Orizaba,Mexico,1931-10-05,$10K - $30K,F,5,Partial High School,Manual
8389,Los Angeles,USA,1979-02-11,$30K - $50K,M,4,High School Degree,Manual
8390,Coronado,USA,1945-09-02,$50K - $70K,M,4,Bachelors Degree,Professional
8391,La Cruz,Mexico,1926-06-07,$30K - $50K,M,3,High School Degree,Manual
8392,Shawnee,Canada,1975-03-17,$110K - $130K,M,3,Partial High School,Professional
8393,Portland,USA,1926-09-22,$110K - $130K,F,1,Partial High School,Professional
8394,Woodland Hills,USA,1967-03-10,$10K - $30K,F,0,Partial High School,Skilled Manual
8395,National City,USA,1927-09-19,$30K - $50K,M,2,High School Degree,Skilled Manual
8396,La Mesa,USA,1917-11-04,$10K - $30K,M,3,Partial High School,Skilled Manual
8397,La Cruz,Mexico,1912-07-09,$10K - $30K,F,3,Partial High School,Skilled Manual
8398,Langford,Canada,1970-03-05,$150K +,M,1,Partial College,Professional
8399,Bellflower,USA,1967-03-08,$50K - $70K,M,2,Partial High School,Skilled Manual
8400,Westminster,Canada,1967-11-22,$10K - $30K,F,2,Partial High School,Skilled Manual
8401,Richmond,USA,1935-09-26,$70K - $90K,M,2,High School Degree,Professional
8402,Victoria,Canada,1928-03-18,$30K - $50K,F,0,High School Degree,Skilled Manual
8403,Portland,USA,1932-10-17,$70K - $90K,M,3,Bachelors Degree,Management
8404,Port Orchard,USA,1944-12-07,$50K - $70K,M,3,High School Degree,Manual
8405,Camacho,Mexico,1954-12-10,$50K - $70K,F,3,Bachelors Degree,Professional
8406,West Covina,USA,1952-04-26,$30K - $50K,M,1,High School Degree,Skilled Manual
8407,Everett,USA,1965-08-27,$50K - $70K,M,0,Bachelors Degree,Management
8408,Santa Monica,USA,1918-05-19,$50K - $70K,M,2,Bachelors Degree,Management
8409,La Jolla,USA,1971-07-21,$30K - $50K,M,0,Partial College,Clerical
8410,Lebanon,USA,1917-11-18,$30K - $50K,M,3,High School Degree,Skilled Manual
8411,Redmond,USA,1978-03-24,$70K - $90K,M,3,Bachelors Degree,Professional
8412,Portland,USA,1930-02-06,$50K - $70K,F,2,Partial College,Professional
8413,Santa Cruz,USA,1957-05-08,$30K - $50K,F,3,Partial High School,Skilled Manual
8414,Tacoma,USA,1977-08-01,$10K - $30K,M,1,Partial High School,Skilled Manual
8415,Milwaukie,USA,1936-06-01,$50K - $70K,M,4,Bachelors Degree,Management
8416,Milwaukie,USA,1910-02-24,$10K - $30K,F,1,Partial High School,Manual
8417,Walla Walla,USA,1980-07-25,$30K - $50K,F,1,Partial College,Clerical
8418,Walla Walla,USA,1935-09-14,$30K - $50K,F,3,Partial College,Skilled Manual
8419,Burien,USA,1943-04-20,$70K - $90K,F,4,Bachelors Degree,Professional
8420,Oakland,USA,1929-08-14,$50K - $70K,F,4,Bachelors Degree,Management
8421,Newton,Canada,1913-07-26,$50K - $70K,M,2,Bachelors Degree,Management
8422,Royal Oak,Canada,1944-07-12,$70K - $90K,M,3,Partial High School,Professional
8423,Chula Vista,USA,1919-08-11,$90K - $110K,F,1,Partial High School,Professional
8424,National City,USA,1973-12-26,$50K - $70K,F,2,Bachelors Degree,Management
8425,Sooke,Canada,1931-02-10,$30K - $50K,F,3,High School Degree,Skilled Manual
8426,Colma,USA,1966-11-19,$10K - $30K,M,4,Partial High School,Skilled Manual
8427,Spokane,USA,1920-10-23,$10K - $30K,M,3,Partial High School,Manual
8428,Richmond,Canada,1915-09-14,$50K - $70K,M,2,Bachelors Degree,Professional
8429,Burnaby,Canada,1916-12-24,$30K - $50K,M,1,Partial College,Clerical
8430,Downey,USA,1968-11-14,$10K - $30K,F,2,Partial High School,Skilled Manual
8431,San Jose,USA,1959-05-12,$70K - $90K,M,2,Partial High School,Management
8432,Beverly Hills,USA,1966-09-04,$70K - $90K,F,3,Partial High School,Professional
8433,Oak Bay,Canada,1927-11-03,$70K - $90K,M,5,High School Degree,Management
8434,Oak Bay,Canada,1926-12-27,$10K - $30K,F,3,Partial High School,Manual
8435,Olympia,USA,1966-03-03,$70K - $90K,F,3,High School Degree,Professional
8436,Redmond,USA,1972-09-13,$50K - $70K,M,1,Partial High School,Skilled Manual
8437,Shawnee,Canada,1918-05-22,$50K - $70K,M,3,Partial College,Clerical
8438,Mexico City,Mexico,1911-02-05,$10K - $30K,M,3,Partial High School,Skilled Manual
8439,Salem,USA,1930-02-13,$90K - $110K,F,4,High School Degree,Management
8440,Oak Bay,Canada,1958-06-09,$50K - $70K,F,4,Bachelors Degree,Professional
8441,Concord,USA,1936-11-06,$70K - $90K,F,4,Bachelors Degree,Professional
8442,Puyallup,USA,1945-09-24,$10K - $30K,F,4,Partial High School,Skilled Manual
8443,La Jolla,USA,1931-04-25,$30K - $50K,F,1,High School Degree,Manual
8444,Richmond,USA,1958-10-13,$50K - $70K,F,4,Bachelors Degree,Management
8445,Burbank,USA,1921-10-20,$50K - $70K,M,3,Bachelors Degree,Professional
8446,Seattle,USA,1935-06-08,$50K - $70K,F,2,High School Degree,Manual
8447,Anacortes,USA,1970-10-14,$30K - $50K,M,1,High School Degree,Manual
8448,San Diego,USA,1939-11-03,$30K - $50K,M,1,High School Degree,Manual
8449,Daly City,USA,1944-01-10,$30K - $50K,M,3,High School Degree,Manual
8450,Tlaxiaco,Mexico,1963-06-21,$10K - $30K,M,2,Partial High School,Manual
8451,Grossmont,USA,1977-09-05,$50K - $70K,M,2,Partial College,Professional
8452,Spokane,USA,1945-11-13,$130K - $150K,M,4,Bachelors Degree,Professional
8453,Oakland,USA,1923-04-19,$10K - $30K,M,4,Partial High School,Skilled Manual
8454,Tacoma,USA,1960-10-10,$70K - $90K,F,3,Partial High School,Professional
8455,Shawnee,Canada,1911-07-17,$30K - $50K,F,3,Partial College,Professional
8456,Renton,USA,1971-07-11,$30K - $50K,M,2,Bachelors Degree,Professional
8457,Torrance,USA,1911-10-06,$30K - $50K,M,1,Partial High School,Manual
8458,Ladner,Canada,1964-07-05,$10K - $30K,F,5,Partial High School,Manual
8459,Burlingame,USA,1912-10-03,$10K - $30K,M,5,Partial High School,Manual
8460,Concord,USA,1972-01-15,$50K - $70K,F,2,Partial High School,Manual
8461,Richmond,USA,1966-08-20,$30K - $50K,M,5,High School Degree,Skilled Manual
8462,Santa Anita,Mexico,1954-04-15,$70K - $90K,F,3,Bachelors Degree,Professional
8463,Yakima,USA,1951-04-18,$30K - $50K,M,1,High School Degree,Manual
8464,Seattle,USA,1952-01-05,$150K +,F,5,High School Degree,Management
8465,Palo Alto,USA,1919-10-09,$10K - $30K,F,1,High School Degree,Skilled Manual
8466,Olympia,USA,1912-04-02,$10K - $30K,M,3,Partial High School,Skilled Manual
8467,Albany,USA,1946-11-25,$30K - $50K,F,2,High School Degree,Manual
8468,Fremont,USA,1958-02-15,$10K - $30K,F,3,Partial High School,Manual
8469,Burnaby,Canada,1968-02-18,$50K - $70K,M,2,Bachelors Degree,Professional
8470,N. Vancouver,Canada,1979-08-18,$30K - $50K,F,4,High School Degree,Manual
8471,Lincoln Acres,USA,1922-02-19,$130K - $150K,F,2,Graduate Degree,Professional
8472,Puyallup,USA,1944-09-10,$30K - $50K,F,1,High School Degree,Manual
8473,Corvallis,USA,1944-05-21,$30K - $50K,F,4,High School Degree,Manual
8474,La Cruz,Mexico,1947-07-06,$70K - $90K,F,1,Partial High School,Professional
8475,Lakewood,USA,1939-09-13,$10K - $30K,F,4,Partial High School,Skilled Manual
8476,Downey,USA,1973-11-06,$30K - $50K,M,4,High School Degree,Skilled Manual
8477,Bremerton,USA,1929-04-08,$50K - $70K,M,5,Bachelors Degree,Professional
8478,Bellflower,USA,1937-04-17,$10K - $30K,M,2,Partial High School,Manual
8479,Berkeley,USA,1978-04-01,$110K - $130K,M,2,Bachelors Degree,Professional
8480,San Carlos,USA,1941-08-12,$30K - $50K,M,0,Partial College,Clerical
8481,Ladner,Canada,1940-03-14,$10K - $30K,M,0,Partial High School,Manual
8482,Beaverton,USA,1965-04-03,$10K - $30K,F,1,Partial High School,Skilled Manual
8483,Marysville,USA,1973-10-08,$30K - $50K,F,3,Partial College,Skilled Manual
8484,El Cajon,USA,1959-12-05,$30K - $50K,F,2,High School Degree,Skilled Manual
8485,Burien,USA,1931-08-06,$50K - $70K,F,1,Bachelors Degree,Professional
8486,Santa Anita,Mexico,1962-08-19,$50K - $70K,M,2,High School Degree,Manual
8487,Ballard,USA,1949-12-02,$50K - $70K,F,5,Bachelors Degree,Management
8488,Ladner,Canada,1933-05-17,$30K - $50K,M,1,Partial College,Clerical
8489,Sedro Woolley,USA,1949-03-17,$150K +,M,1,Bachelors Degree,Professional
8490,La Mesa,USA,1966-04-14,$70K - $90K,M,3,Graduate Degree,Professional
8491,La Cruz,Mexico,1920-03-17,$10K - $30K,M,2,Partial High School,Skilled Manual
8492,Colma,USA,1916-02-08,$50K - $70K,M,1,Bachelors Degree,Professional
8493,Altadena,USA,1974-02-07,$50K - $70K,M,0,Bachelors Degree,Professional
8494,Spring Valley,USA,1956-01-24,$150K +,M,4,High School Degree,Professional
8495,Lynnwood,USA,1947-06-22,$50K - $70K,F,3,Bachelors Degree,Management
8496,Guadalajara,Mexico,1954-10-14,$30K - $50K,F,3,Partial High School,Skilled Manual
8497,Camacho,Mexico,1927-04-24,$50K - $70K,F,2,Bachelors Degree,Professional
8498,Camacho,Mexico,1914-02-10,$10K - $30K,F,2,Partial High School,Manual
8499,Imperial Beach,USA,1954-04-13,$10K - $30K,M,2,Partial High School,Manual
8500,Tacoma,USA,1972-03-07,$30K - $50K,M,1,Partial College,Professional
8501,Fremont,USA,1977-06-05,$30K - $50K,F,2,Partial College,Management
8502,San Jose,USA,1911-06-26,$30K - $50K,M,3,Partial College,Clerical
8503,Burien,USA,1918-03-23,$70K - $90K,M,4,Bachelors Degree,Professional
8504,Albany,USA,1946-07-19,$50K - $70K,F,5,Bachelors Degree,Professional
8505,Bellflower,USA,1924-02-17,$30K - $50K,M,4,High School Degree,Skilled Manual
8506,Langley,Canada,1933-10-07,$10K - $30K,F,5,Partial High School,Skilled Manual
8507,Palo Alto,USA,1919-06-08,$50K - $70K,F,2,High School Degree,Manual
8508,Burlingame,USA,1959-03-07,$70K - $90K,F,4,Graduate Degree,Management
8509,La Jolla,USA,1979-11-04,$30K - $50K,M,3,High School Degree,Manual
8510,San Andres,Mexico,1923-07-18,$30K - $50K,F,3,High School Degree,Skilled Manual
8511,Spokane,USA,1958-11-24,$70K - $90K,F,1,Bachelors Degree,Professional
8512,El Cajon,USA,1927-12-13,$90K - $110K,F,2,Partial High School,Professional
8513,San Jose,USA,1932-02-20,$30K - $50K,F,3,High School Degree,Skilled Manual
8514,San Jose,USA,1963-10-15,$70K - $90K,M,2,High School Degree,Professional
8515,Ladner,Canada,1965-10-15,$50K - $70K,M,1,Bachelors Degree,Management
8516,Tlaxiaco,Mexico,1945-04-07,$150K +,M,3,Partial College,Professional
8517,Coronado,USA,1912-05-02,$30K - $50K,F,4,Partial High School,Manual
8518,Chula Vista,USA,1948-12-20,$50K - $70K,F,3,Bachelors Degree,Professional
8519,Fremont,USA,1929-09-25,$70K - $90K,M,3,Graduate Degree,Professional
8520,Mexico City,Mexico,1919-09-19,$30K - $50K,M,3,Partial College,Skilled Manual
8521,Langley,Canada,1941-03-24,$30K - $50K,M,1,Partial College,Skilled Manual
8522,Hidalgo,Mexico,1928-02-20,$130K - $150K,F,5,High School Degree,Professional
8523,Sedro Woolley,USA,1946-05-18,$110K - $130K,M,0,Partial High School,Professional
8524,Edmonds,USA,1948-10-14,$50K - $70K,F,3,Partial College,Skilled Manual
8525,Sooke,Canada,1942-06-19,$150K +,M,4,Graduate Degree,Professional
8526,W. Linn,USA,1918-10-03,$70K - $90K,F,3,Bachelors Degree,Professional
8527,Colma,USA,1915-11-06,$10K - $30K,F,4,Partial High School,Manual
8528,Oregon City,USA,1916-08-20,$130K - $150K,M,3,Bachelors Degree,Management
8529,Chula Vista,USA,1953-06-25,$10K - $30K,M,4,Partial High School,Skilled Manual
8530,Westminster,Canada,1946-10-17,$10K - $30K,F,1,Partial High School,Manual
8531,Tixapan,Mexico,1952-03-10,$30K - $50K,F,1,Partial College,Manual
8532,Palo Alto,USA,1964-05-26,$30K - $50K,F,2,Partial High School,Manual
8533,Port Hammond,Canada,1974-05-02,$30K - $50K,F,1,High School Degree,Manual
8534,Orizaba,Mexico,1973-08-18,$70K - $90K,F,2,Graduate Degree,Professional
8535,Redwood City,USA,1915-02-20,$30K - $50K,M,2,High School Degree,Manual
8536,Chula Vista,USA,1938-09-11,$50K - $70K,M,0,Bachelors Degree,Professional
8537,Shawnee,Canada,1922-11-14,$30K - $50K,F,2,High School Degree,Skilled Manual
8538,Berkeley,USA,1925-02-26,$10K - $30K,M,0,Partial High School,Manual
8539,Glendale,USA,1917-04-05,$70K - $90K,F,5,Bachelors Degree,Management
8540,Lakewood,USA,1950-06-26,$30K - $50K,F,1,Partial High School,Skilled Manual
8541,Burien,USA,1977-10-28,$130K - $150K,F,1,High School Degree,Professional
8542,La Mesa,USA,1927-01-20,$30K - $50K,F,3,High School Degree,Skilled Manual
8543,Royal Oak,Canada,1956-10-21,$30K - $50K,F,0,High School Degree,Manual
8544,Acapulco,Mexico,1919-03-05,$30K - $50K,F,3,Partial College,Professional
8545,San Gabriel,USA,1930-12-17,$30K - $50K,F,2,High School Degree,Skilled Manual
8546,San Gabriel,USA,1955-02-07,$30K - $50K,M,4,Partial College,Management
8547,Mill Valley,USA,1951-05-28,$10K - $30K,M,1,Bachelors Degree,Professional
8548,Santa Fe,Mexico,1937-07-25,$30K - $50K,M,2,Partial High School,Manual
8549,Downey,USA,1979-03-26,$30K - $50K,F,5,Partial High School,Skilled Manual
8550,Lake Oswego,USA,1940-03-12,$10K - $30K,M,1,Partial High School,Manual
8551,Tacoma,USA,1926-07-22,$10K - $30K,F,4,Partial High School,Manual
8552,Newton,Canada,1911-11-10,$30K - $50K,M,0,Partial College,Skilled Manual
8553,Anacortes,USA,1979-01-24,$30K - $50K,M,2,High School Degree,Skilled Manual
8554,Lincoln Acres,USA,1956-02-17,$50K - $70K,F,4,Bachelors Degree,Professional
8555,Milwaukie,USA,1980-01-21,$30K - $50K,F,1,Partial College,Skilled Manual
8556,Beaverton,USA,1975-11-11,$10K - $30K,M,0,Partial High School,Skilled Manual
8557,Torrance,USA,1964-11-11,$10K - $30K,M,1,Partial High School,Manual
8558,Portland,USA,1946-10-28,$10K - $30K,M,2,Partial High School,Skilled Manual
8559,Los Angeles,USA,1949-07-09,$30K - $50K,F,1,High School Degree,Skilled Manual
8560,La Mesa,USA,1944-08-18,$70K - $90K,F,3,High School Degree,Professional
8561,Kirkland,USA,1917-02-28,$10K - $30K,M,1,Partial High School,Manual
8562,Kirkland,USA,1974-11-14,$30K - $50K,M,1,Partial College,Manual
8563,Santa Monica,USA,1944-02-17,$30K - $50K,M,2,Partial High School,Skilled Manual
8564,Camacho,Mexico,1962-11-11,$10K - $30K,F,1,Partial High School,Skilled Manual
8565,Vancouver,Canada,1966-04-09,$70K - $90K,F,2,High School Degree,Professional
8566,Lincoln Acres,USA,1971-04-03,$10K - $30K,M,1,Partial High School,Manual
8567,Daly City,USA,1920-04-10,$10K - $30K,M,2,Partial High School,Skilled Manual
8568,Tixapan,Mexico,1936-05-23,$30K - $50K,F,4,Partial College,Manual
8569,Westminster,Canada,1926-02-04,$30K - $50K,M,3,Partial College,Clerical
8570,Portland,USA,1923-08-11,$90K - $110K,M,2,Partial High School,Management
8571,Port Orchard,USA,1921-06-23,$10K - $30K,M,1,Partial High School,Skilled Manual
8572,Sedro Woolley,USA,1948-01-11,$30K - $50K,M,3,High School Degree,Manual
8573,Port Hammond,Canada,1911-01-18,$150K +,M,1,Bachelors Degree,Professional
8574,Kirkland,USA,1928-07-17,$50K - $70K,F,0,Bachelors Degree,Professional
8575,El Cajon,USA,1963-12-23,$10K - $30K,F,5,Partial High School,Skilled Manual
8576,Milwaukie,USA,1932-12-13,$50K - $70K,F,2,High School Degree,Skilled Manual
8577,Yakima,USA,1925-10-08,$90K - $110K,F,4,High School Degree,Professional
8578,Yakima,USA,1956-08-03,$130K - $150K,F,3,High School Degree,Professional
8579,Lynnwood,USA,1958-07-03,$30K - $50K,F,2,High School Degree,Manual
8580,Mill Valley,USA,1938-02-22,$10K - $30K,F,4,Partial High School,Manual
8581,Newton,Canada,1916-05-28,$50K - $70K,F,5,Bachelors Degree,Professional
8582,Issaquah,USA,1953-12-19,$30K - $50K,M,3,High School Degree,Skilled Manual
8583,Novato,USA,1922-06-13,$30K - $50K,F,4,Bachelors Degree,Professional
8584,Lincoln Acres,USA,1912-06-07,$50K - $70K,M,2,Partial College,Management
8585,Langford,Canada,1934-11-12,$10K - $30K,F,0,Partial High School,Manual
8586,La Jolla,USA,1975-05-27,$30K - $50K,M,3,Partial High School,Manual
8587,Walla Walla,USA,1935-11-09,$50K - $70K,F,4,Partial College,Management
8588,Richmond,Canada,1925-03-21,$10K - $30K,F,0,Partial High School,Skilled Manual
8589,Burlingame,USA,1919-10-26,$10K - $30K,M,3,Partial High School,Manual
8590,Coronado,USA,1965-02-11,$70K - $90K,M,1,Bachelors Degree,Professional
8591,N. Vancouver,Canada,1962-03-14,$90K - $110K,M,3,Partial High School,Professional
8592,Merida,Mexico,1975-03-12,$70K - $90K,F,2,Bachelors Degree,Professional
8593,Santa Monica,USA,1942-12-16,$110K - $130K,M,2,High School Degree,Professional
8594,Santa Monica,USA,1923-03-24,$130K - $150K,F,0,Bachelors Degree,Professional
8595,Richmond,USA,1969-01-05,$30K - $50K,F,0,Partial College,Skilled Manual
8596,San Andres,Mexico,1975-09-19,$110K - $130K,F,1,High School Degree,Professional
8597,Lakewood,USA,1916-09-22,$30K - $50K,M,5,High School Degree,Skilled Manual
8598,Pomona,USA,1914-01-11,$30K - $50K,F,3,High School Degree,Manual
8599,Everett,USA,1927-06-12,$10K - $30K,F,2,Partial High School,Skilled Manual
8600,Santa Monica,USA,1949-02-04,$30K - $50K,M,0,High School Degree,Manual
8601,Beverly Hills,USA,1933-04-06,$10K - $30K,F,2,Partial High School,Manual
