product_id,time_id,warehouse_id,store_id,units_ordered,units_shipped,warehouse_sales,warehouse_cost,supply_time,store_invoice,promotion_id
1319,855,21,21,49,49,25.5192,14.0356,4,16.0006,0
549,855,21,21,64,64,53.76,18.2784,3,20.6546,0
886,855,21,21,45,45,50.382,23.1757,2,26.8838,0
703,855,21,21,-56,68,76.7448,25.3258,4,29.8844,0
1252,855,21,21,52,52,52.1664,23.9965,4,28.3159,0
1163,855,21,21,77,77,22.099,7.7347,3,9.0496,0
286,855,21,21,86,54,36.8064,11.778,1,13.4269,0
942,855,21,21,92,92,99.0288,55.4561,3,63.7745,0
120,855,21,21,99,99,134.244,76.5191,4,84.9362,0
1077,870,21,21,15,15,27.048,12.4421,1,14.3084,0
1306,870,21,21,56,56,59.4776,28.5492,2,33.9735,0
1349,870,21,21,48,48,64.032,30.095,3,34.3083,0
73,870,21,21,0,90,0.0,58.3805,1,66.5538,0
783,870,21,21,79,79,97.565,54.6364,2,62.8319,0
627,870,21,21,58,58,53.244,31.414,2,35.1837,0
1510,870,21,21,78,57,25.1712,13.3407,2,15.3418,0
7,870,21,21,55,55,71.775,23.6858,3,27.9492,0
983,870,21,21,11,1,0.3936,0.1889,2,0.2078,0
1172,870,21,21,15,15,16.62,9.4734,3,10.6102,0
1471,853,21,21,59,59,44.8105,22.8534,3,26.2814,0
489,853,21,21,12,12,16.1952,8.5835,2,9.9569,0
732,853,21,21,96,96,48.9216,15.6549,3,18.3162,0
416,853,21,21,0,75,129.48,45.318,2,51.6625,0
1365,853,21,21,72,72,16.0272,7.052,3,8.4624,0
1222,853,21,21,77,77,109.417,61.2735,3,69.2391,0
1238,853,21,21,75,75,40.7925,17.9487,2,20.641,0
1188,853,21,21,83,83,60.9137,28.6294,2,32.9238,0
1338,853,21,21,12,12,-8.5248,-3.6657,3,4.1422,0
889,853,21,21,22,22,20.5436,11.7099,4,14.0519,0
678,853,21,21,73,73,0.0,48.325,3,55.5738,0
895,853,21,21,85,85,29.835,11.3373,4,13.1513,0
245,853,21,21,48,37,-19.8468,-10.5188,3,12.4122,0
491,868,21,21,34,34,64.4436,28.9996,2,33.6395,0
1120,868,21,21,13,13,10.8927,6.5356,3,7.7774,0
1523,868,21,21,-53,43,22.1364,6.8623,2,7.7544,0
1140,868,21,21,63,63,49.9968,18.4988,2,21.6436,0
730,868,21,21,62,11,6.8112,2.6564,3,3.0549,0
1546,868,21,21,33,33,6.2403,1.8721,1,2.078,0
657,868,21,21,60,60,53.424,26.712,3,30.9859,0
40,858,21,21,0,98,-58.212,-20.3742,2,23.2266,0
124,858,21,21,94,94,46.6334,24.2494,4,27.1593,0
1433,858,21,21,75,75,69.0375,38.661,3,43.6869,0
1079,858,21,21,15,15,14.2545,7.9825,2,9.4194,0
856,858,21,21,40,40,32.504,14.6268,1,16.9671,0
380,858,21,21,50,48,33.9648,10.5291,4,12.319,0
1396,858,21,21,89,30,43.725,14.8665,4,17.8398,0
1466,858,21,21,10,10,10.08,4.4352,2,5.0561,0
523,858,21,21,12,12,6.192,3.4056,2,3.7802,0
1379,858,21,21,37,37,36.9408,19.2092,4,21.5143,0
1516,858,21,21,47,47,74.2224,25.9778,2,30.1342,0
373,858,21,21,98,98,156.8784,84.7143,4,94.88,0
270,858,21,21,20,20,-19.264,-9.0541,2,10.4122,77
1312,858,21,21,73,4,2.754,1.377,2,1.5285,77
1408,905,21,21,11,1,1.166,0.3498,4,0.4058,77
1091,905,21,21,37,37,55.3224,19.9161,4,21.9077,77
482,905,21,21,37,37,9.4535,5.3885,1,6.2507,77
338,905,21,21,25,25,4.845,2.5678,4,2.8503,77
355,905,21,21,84,84,23.814,8.0968,2,8.9065,77
305,905,21,21,42,42,49.833,24.4182,3,28.5693,77
455,905,21,21,70,70,43.512,21.756,4,25.4545,77
5,905,21,21,82,82,79.0152,41.8781,4,46.4847,77
1354,905,21,21,56,56,38.9536,13.6338,3,15.4062,77
11,905,21,21,42,42,50.1228,30.0737,2,33.3818,77
921,905,21,21,-96,75,38.475,15.39,4,17.5446,77
165,905,21,21,31,31,30.38,14.2786,1,15.992,77
1287,905,21,21,32,32,17.024,7.831,2,9.1623,77
640,892,21,21,90,90,72.261,33.2401,4,36.5641,54
257,892,21,21,33,16,4.7488,1.852,2,2.1854,54
663,892,21,21,59,59,33.2288,16.2821,2,19.0501,54
1333,892,21,21,38,38,20.8506,11.0508,3,12.5979,54
1296,892,21,21,-24,58,69.8784,22.3611,3,25.0444,54
580,892,21,21,40,40,32.776,14.4214,1,16.5846,54
656,901,21,21,59,59,134.0185,79.0709,2,90.9315,54
1405,901,21,21,69,69,33.1614,14.2594,2,16.9687,54
302,901,21,21,30,30,44.505,17.802,2,20.8283,54
79,901,21,21,42,42,28.2744,15.2682,2,17.8638,54
1162,901,21,21,96,96,77.8464,40.4801,3,48.1713,54
618,901,21,21,44,44,34.496,15.5232,4,18.0069,54
689,901,21,21,94,83,61.3536,25.7685,2,29.3761,54
1305,901,21,21,53,53,13.2924,7.045,2,7.9608,54
602,901,21,21,35,35,32.207,12.5607,2,14.8216,54
739,901,21,21,39,39,42.6972,16.6519,4,19.4827,54
1155,901,21,21,0,56,56.8512,25.0145,3,28.7667,54
348,890,21,21,-33,47,23.7021,9.0068,2,10.4479,54
1164,890,21,21,54,54,50.787,29.4565,3,35.0532,54
1420,890,21,21,17,17,16.1755,9.0583,2,9.9641,54
237,890,21,21,55,39,51.2148,27.1438,1,30.1296,54
1080,890,21,21,35,24,25.2288,11.8575,3,13.8733,54
110,890,21,21,44,44,61.006,26.8426,2,30.0637,54
1047,890,21,21,56,56,79.5872,46.9564,3,53.9999,54
210,890,21,21,20,20,13.86,7.9002,3,9.2432,54
1242,894,21,21,0,52,54.5688,25.1016,2,28.8668,54
1552,894,21,21,38,38,31.806,13.9946,3,16.6536,54
1036,894,21,21,15,15,12.198,5.6111,2,6.7333,54
1025,894,21,21,99,99,-54.549,-30.002,2,33.3022,54
642,894,21,21,54,54,30.4776,17.677,2,20.3286,54
232,894,21,21,74,74,105.0948,47.2927,3,53.9137,54
1048,894,21,21,56,19,20.5751,10.4933,2,12.3821,54
160,894,21,21,64,24,29.6496,13.9353,2,16.1649,54
536,894,21,21,11,11,11.6116,3.9479,3,4.5401,54
965,894,21,21,80,80,66.096,24.4555,2,27.3902,54
409,894,21,21,77,77,129.4601,59.5516,3,71.4619,54
1127,927,21,21,19,19,15.4318,4.9382,2,5.7777,0
68,927,21,21,93,93,142.3644,66.9113,4,78.2862,0
1510,927,21,21,35,35,18.48,10.5336,3,12.6403,0
301,927,21,21,76,76,16.5148,5.2847,3,6.1831,0
811,927,21,21,77,53,48.7971,28.7903,3,33.6847,0
1254,927,21,21,92,92,0.0,64.6243,2,73.0255,0
338,927,21,21,88,88,19.5624,9.7812,4,10.9549,0
1527,927,21,21,70,70,79.926,43.16,3,48.3392,0
190,933,21,21,94,94,133.5928,74.812,2,88.2782,0
367,933,21,21,80,80,131.224,66.9242,4,78.9706,0
250,933,21,21,23,23,35.1463,18.6275,3,21.9804,0
600,933,21,21,69,48,41.0256,23.3846,2,27.36,0
1110,933,21,21,16,16,26.432,9.2512,3,10.9164,0
1553,933,21,21,85,85,-52.173,-19.8257,3,22.7996,0
223,933,21,21,16,16,-22.968,-12.6324,1,14.022,0
267,933,21,21,87,87,22.3851,13.2072,3,15.0562,0
550,933,21,21,20,20,19.68,9.2496,2,10.9145,0
1260,933,21,21,87,87,0.0,14.8756,2,17.2557,55
1104,933,21,21,22,22,19.404,9.1199,1,10.6703,55
427,933,21,21,56,1,0.642,0.2119,1,0.25,55
483,933,21,21,71,71,78.5118,38.4708,2,45.7803,55
1460,933,21,21,11,10,12.354,5.6828,2,6.3647,55
1451,929,21,21,97,97,0.0,38.9393,2,45.559,55
508,929,21,21,93,93,-172.7103,-88.0823,4,98.6522,55
219,929,21,21,98,98,86.436,28.5239,3,32.8025,55
1501,929,21,21,97,97,107.5536,54.8523,3,64.7257,55
358,929,21,21,15,15,28.125,15.75,2,18.585,55
669,929,21,21,40,40,29.52,15.3504,4,17.8065,55
152,929,21,21,49,11,11.4444,4.4633,2,4.9096,0
14,940,21,21,45,45,33.8715,15.2422,1,18.1382,0
827,940,21,21,-92,24,7.98,3.8304,3,4.4433,0
1216,940,21,21,21,21,24.3705,13.8912,1,15.836,0
1193,940,21,21,92,1,-0.3471,-0.1805,2,0.2022,0
117,940,21,21,67,67,90.2825,53.2667,2,59.6587,0
227,940,21,21,63,63,74.844,42.6611,3,49.0603,0
310,940,21,21,55,28,11.2784,5.3008,3,5.9369,0
61,940,21,21,41,41,13.0462,7.3059,2,8.7671,0
810,940,21,21,22,22,7.3986,2.8115,4,3.177,0
1266,940,21,21,45,45,15.93,8.9208,3,10.3481,0
1043,940,21,21,29,29,16.3908,6.3924,3,7.4152,0
567,940,21,21,54,22,29.469,12.6717,4,14.6992,0
23,940,21,21,85,85,60.9875,32.9333,3,36.8853,0
94,940,21,21,69,26,7.7376,3.0177,2,3.5307,0
875,938,21,21,21,12,15.6864,6.4314,3,7.5247,0
1051,938,21,21,91,91,17.0352,6.303,2,7.0594,0
935,938,21,21,36,36,38.304,18.3859,1,20.4083,0
1285,938,21,21,18,18,12.7908,4.221,2,4.8964,0
236,938,21,21,-63,22,15.928,5.2562,3,6.0446,0
679,938,21,21,39,16,9.0592,3.4425,3,3.7867,0
908,938,21,21,13,13,5.2923,2.3815,3,2.834,0
952,938,21,21,53,53,70.9458,27.6689,2,30.9892,0
1235,938,21,21,21,21,16.2288,7.4652,2,8.8089,0
1427,967,21,21,44,44,44.6028,16.057,2,18.9473,0
578,967,21,21,36,11,10.8317,4.116,2,4.8569,0
8,967,21,21,39,39,46.4646,18.1212,3,21.2018,0
890,967,21,21,56,56,78.9264,34.7276,3,39.9367,0
1361,967,21,21,24,24,23.892,7.8844,2,8.9882,0
778,967,21,21,10,10,9.248,4.5315,1,5.1659,0
1544,967,21,21,89,89,44.1796,15.9047,4,18.2904,0
228,967,21,21,91,91,29.1018,10.4766,1,12.3624,0
1471,967,21,21,16,16,8.68,2.7776,3,3.3053,0
861,967,21,21,53,53,63.6265,33.0858,3,37.7178,61
718,967,21,21,37,37,32.6192,12.3953,1,14.3785,61
734,967,21,21,68,68,12.852,5.0123,3,5.6138,61
796,965,21,21,60,60,30.096,12.0384,3,14.2053,61
867,965,21,21,41,41,41.6232,21.6441,2,24.2414,61
1483,965,21,21,64,59,40.2144,16.89,4,19.7613,61
779,965,21,21,18,18,14.661,6.1576,1,7.3891,61
917,965,21,21,94,94,32.6368,11.7492,4,14.099,61
1333,965,21,21,65,65,32.0385,17.9416,3,20.274,61
84,965,21,21,49,49,57.8298,24.2885,1,28.4175,61
713,965,21,21,79,79,92.9356,39.9623,3,45.1574,0
1116,965,21,21,99,99,80.1504,39.2737,3,45.9502,0
733,965,21,21,99,99,-106.1775,-42.471,3,47.9922,0
323,965,21,21,82,82,149.24,50.7416,2,59.3677,0
1139,965,21,21,27,27,35.5212,18.8262,1,21.8384,0
251,965,21,21,99,99,130.4424,78.2654,1,86.8746,0
213,965,21,21,13,13,4.0768,1.223,3,1.3453,0
1061,971,21,21,27,27,23.3064,11.8863,3,14.0258,0
905,971,21,21,49,49,-35.3927,-16.2806,3,18.7227,0
1261,971,21,21,86,62,16.368,7.2019,3,8.6423,0
1450,971,21,21,24,24,25.9272,14.7785,4,16.8475,61
468,971,21,21,75,75,65.25,30.6675,3,36.4943,61
711,971,21,21,87,87,90.5148,35.3008,4,39.5369,61
1210,952,21,21,100,100,68.0,39.44,3,46.5392,61
1239,952,21,21,86,86,96.0792,43.2356,4,50.1533,61
323,952,21,21,29,29,53.795,29.5873,2,35.2089,61
367,952,21,21,75,75,104.7,32.457,3,38.9484,61
650,952,21,21,-37,73,35.0765,12.9783,3,15.4442,61
1360,952,21,21,91,91,125.5254,50.2102,2,58.2438,61
790,952,21,21,88,88,31.8472,15.6051,4,17.3217,61
113,952,21,21,-99,87,61.7613,37.0568,3,42.2448,61
583,952,21,21,86,86,56.7686,26.6812,2,30.9502,61
1560,952,21,21,93,93,68.448,35.593,2,41.2879,61
785,964,21,21,14,1,1.14,0.627,3,0.7148,61
1347,964,21,21,63,63,65.7909,19.7373,4,23.29,61
968,964,21,21,34,34,15.232,6.2451,4,7.3692,61
798,964,21,21,13,13,10.9213,4.8054,3,5.5262,61
482,964,21,21,99,99,-36.8577,-19.5346,4,22.0741,61
1431,964,21,21,80,80,83.472,29.2152,4,33.8896,61
142,964,21,21,13,13,11.4608,5.1574,2,6.0857,61
614,978,21,21,83,83,166.2822,88.1296,3,97.8239,61
87,978,21,21,43,3,1.602,0.5287,2,0.6027,61
691,978,21,21,36,36,52.326,26.6863,2,29.8887,61
853,978,21,21,46,46,83.8856,29.36,2,34.0576,61
1097,978,21,21,97,97,75.078,24.025,4,27.3885,61
780,978,21,21,15,15,17.892,8.0514,2,9.1786,61
171,978,21,21,69,69,85.491,36.7611,2,42.6429,61
441,978,21,21,17,17,4.5543,1.6395,3,1.8526,61
458,978,21,21,72,72,41.04,14.364,3,16.0877,61
408,978,21,21,23,23,16.192,5.991,4,6.8896,61
558,978,21,21,15,5,1.44,0.4464,1,0.5134,61
1253,978,21,21,18,18,12.0042,3.8413,3,4.4175,61
156,990,21,21,59,59,16.5495,6.4543,2,7.6161,61
573,990,21,21,20,20,21.696,12.8006,1,14.4647,61
883,990,21,21,32,32,43.616,22.2442,2,25.8033,61
367,990,21,21,86,86,144.0672,70.5929,2,83.2996,61
356,990,21,21,34,34,42.5272,17.8614,2,20.5406,61
1532,990,21,21,90,75,42.7425,17.5244,2,19.8026,61
1536,990,21,21,49,0,0.0,0.0,1,0.0,61
793,990,21,21,29,29,28.9275,14.4637,2,16.1993,0
781,983,21,21,77,77,173.3655,64.1452,2,76.9742,0
652,983,21,21,14,14,8.8844,3.0207,2,3.4738,0
308,983,21,21,44,44,48.9192,26.9056,2,31.4796,0
924,983,21,21,98,31,0.0,25.7294,3,28.5596,0
635,983,21,21,-82,13,6.8172,3.3404,4,3.6744,0
358,983,21,21,92,92,155.25,69.8625,2,80.3419,0
774,983,21,21,60,60,-55.86,-31.2816,1,34.7226,0
1085,983,21,21,18,18,18.5472,7.6044,2,8.9732,0
568,983,21,21,23,23,30.636,12.8671,3,15.1832,0
558,983,21,21,40,40,18.24,7.1136,3,8.1806,0
175,983,21,21,37,21,47.7015,21.4657,4,24.0416,0
1324,983,21,21,54,54,96.5196,37.6426,2,43.289,0
581,983,21,21,40,40,36.352,16.3584,3,19.6301,0
1149,989,21,21,0,85,-37.4,-19.074,3,22.3166,0
1499,989,21,21,78,78,47.7048,15.2655,2,17.25,0
450,989,21,21,36,36,63.0864,29.6506,3,32.6157,0
893,989,21,21,34,28,11.7208,6.6809,2,7.683,0
1536,989,21,21,60,60,34.314,17.157,3,19.2158,0
1166,989,21,21,25,25,18.2325,8.9339,4,9.8273,0
1449,989,21,21,66,28,10.4748,5.1327,4,5.9026,0
600,989,21,21,89,89,102.795,58.5932,4,64.4525,0
443,989,21,21,94,45,34.1145,19.7864,3,21.9629,0
1326,989,21,21,62,62,33.9264,17.3025,1,20.417,0
1382,989,21,21,28,28,16.7692,8.3846,1,9.81,0
799,989,21,21,68,68,90.7664,47.1985,2,51.9184,65
1403,989,21,21,60,60,73.2,37.332,4,42.9318,65
818,1002,21,21,14,14,6.804,3.6742,3,4.1518,65
181,1002,21,21,66,66,28.8486,12.6934,3,14.9782,65
119,1002,21,21,78,78,-56.9088,-20.4872,4,22.7408,65
1134,1002,21,21,41,41,24.6246,8.3724,3,9.4608,65
791,1002,21,21,73,73,56.502,31.0761,4,37.2913,65
1407,1002,21,21,39,39,14.0049,7.5626,2,8.9239,65
1118,1002,21,21,80,80,100.792,48.3802,3,54.1858,65
841,1002,21,21,72,72,71.928,39.5604,3,46.2857,65
1257,1002,21,21,24,24,13.968,8.1014,2,9.4786,65
1041,1002,21,21,84,84,27.4344,13.1685,3,14.617,65
658,1002,21,21,89,89,76.3264,22.8979,3,26.1036,65
662,1002,21,21,88,88,82.984,39.8323,2,46.6038,65
1478,1002,21,21,89,89,106.533,54.3318,2,63.0249,65
416,1010,21,21,65,65,127.322,39.4698,4,46.9691,65
1365,1010,21,21,36,36,6.4872,3.4382,2,4.0571,0
77,1010,21,21,0,30,28.56,11.424,4,13.3661,0
94,1010,21,21,99,99,18.414,7.918,2,9.0265,0
44,1010,21,21,95,95,0.0,72.371,4,81.0555,0
194,1010,21,21,77,77,93.1392,31.6673,4,36.7341,0
1303,1010,21,21,99,99,24.9084,10.9597,2,12.9324,0
1093,1010,21,21,17,17,20.5411,11.7084,2,13.8159,0
1309,1010,21,21,42,42,61.0344,27.4655,1,32.1346,0
660,1010,21,21,51,12,12.432,4.8485,2,5.7212,0
1511,1018,21,21,11,11,4.092,1.5959,4,1.7874,0
862,1018,21,21,92,92,125.58,45.2088,3,51.538,0
1251,1018,21,21,64,33,55.5258,32.205,1,36.7137,0
1228,1018,21,21,93,2,1.4016,0.6307,2,0.7064,0
152,1018,21,21,39,39,54.1008,30.8375,2,34.538,0
262,1018,21,21,41,41,16.482,9.3947,3,10.8039,0
345,1018,21,21,56,14,15.9516,7.4973,3,8.397,0
96,1018,21,21,19,1,1.2027,0.3608,2,0.4041,0
845,1018,21,21,53,53,28.5988,9.4376,4,10.4757,0
1301,1018,21,21,98,98,44.2176,20.7823,1,23.2762,0
1078,1018,21,21,10,10,5.084,1.9828,2,2.2802,0
205,1029,21,21,54,54,46.8288,20.6047,1,23.6954,0
21,1029,21,21,71,55,62.7935,23.8615,2,27.2021,0
571,1029,21,21,78,78,39.0,14.43,3,16.1616,0
481,1029,21,21,23,23,36.0525,21.271,4,24.4617,0
1164,1029,21,21,15,15,0.0,3.2319,1,3.5551,0
675,1029,21,21,58,39,54.6039,17.4732,2,20.0942,0
998,1029,21,21,0,13,6.0125,2.2246,3,2.6695,0
1174,1029,21,21,75,75,-97.0425,-34.9353,3,41.2237,0
1402,1011,21,21,72,42,53.3022,29.3162,3,34.8863,0
1525,1011,21,21,27,27,0.0,17.1898,3,20.4559,0
742,1011,21,21,52,52,59.0824,33.677,1,39.7389,0
386,1011,21,21,62,62,56.6866,22.6746,2,25.849,0
309,1011,21,21,23,3,6.4074,3.7804,3,4.2719,0
126,1011,21,21,41,41,34.3252,10.2976,2,12.2541,0
676,1011,21,21,61,61,100.345,36.1242,2,40.8203,0
586,1011,21,21,60,60,36.636,12.8226,1,15.2589,0
1351,1022,21,21,23,23,21.5096,8.3887,2,9.8987,0
1314,1022,21,21,66,66,13.9392,5.7151,3,6.7438,0
598,1022,21,21,60,60,30.096,15.048,2,17.6062,0
42,1022,21,21,39,39,64.8882,34.3907,3,39.2054,0
564,1022,21,21,59,59,19.0806,5.7242,3,6.3539,0
142,1022,21,21,35,35,26.796,11.2543,1,12.9424,0
265,1022,21,21,58,58,71.1892,42.7135,4,49.9748,0
1041,1022,21,21,41,41,11.644,5.0069,3,5.8581,0
271,1022,21,21,66,66,48.4902,15.032,3,17.4371,0
608,1022,21,21,76,76,29.4576,13.2559,3,15.9071,0
1355,1045,21,21,88,88,29.9376,16.4657,2,18.9356,0
866,1045,21,21,62,62,122.2764,55.0244,1,62.7278,0
1366,1045,21,21,81,81,107.3088,45.0697,2,51.8302,0
1249,1045,21,21,37,37,31.7608,18.1037,2,20.8193,0
40,1045,21,21,39,39,15.444,7.4131,3,8.7475,0
550,1045,21,21,54,54,47.952,25.4146,2,30.2434,0
993,1045,21,21,25,25,48.3875,15.9679,1,18.2034,0
1222,1045,21,21,69,69,64.239,31.4771,2,36.5134,0
1266,1045,21,21,100,100,-35.4,-20.532,4,22.9958,0
781,1059,21,21,22,22,44.319,21.2731,1,24.6768,0
1424,1059,21,21,57,57,80.2332,32.0933,2,38.191,0
192,1059,21,21,52,39,25.4904,14.0197,3,16.403,0
901,1059,21,21,53,53,76.0656,36.5115,4,41.6231,0
1214,1059,21,21,59,59,43.6128,21.3703,2,24.7895,0
125,1059,21,21,51,51,-42.5952,-20.4457,3,22.6947,0
1101,1059,21,21,28,10,13.362,4.4095,2,4.8945,0
1291,1059,21,21,38,38,-51.566,-19.5951,2,22.7303,0
607,1051,21,21,0,74,84.3452,38.7988,3,43.0667,0
437,1051,21,21,42,42,43.0248,22.8031,3,26.4516,0
120,1051,21,21,18,18,23.5944,11.3253,2,13.1373,0
1340,1051,21,21,81,81,112.4118,41.5924,2,46.5835,0
1357,1051,21,21,72,72,81.9504,36.0582,3,43.2698,0
1089,1048,21,21,52,52,74.4952,24.5834,1,28.5167,0
906,1048,21,21,52,3,0.6048,0.2177,3,0.246,0
1456,1048,21,21,22,22,23.3508,13.31,4,15.972,0
1366,1048,21,21,44,44,-44.9328,-19.7704,3,22.736,0
490,1048,21,21,80,80,68.64,25.3968,4,29.2063,0
1146,1048,21,21,43,31,27.8845,14.2211,3,16.7809,0
323,1048,21,21,15,15,30.45,12.789,3,14.5795,0
86,1048,21,21,94,32,-36.1152,-20.2245,4,22.8537,0
1529,1048,21,21,70,70,130.473,69.1507,3,76.7573,0
319,1048,21,21,82,82,44.608,16.505,4,18.4856,0
1128,1058,21,21,95,95,94.221,52.7638,2,62.2613,0
12,1058,21,21,82,82,59.3516,30.2693,4,35.7178,0
242,1058,21,21,24,24,-36.6744,-19.4374,3,22.9361,0
285,1058,21,21,70,49,34.6332,19.7409,2,23.0969,0
1278,1058,21,21,86,86,82.4568,32.1582,3,36.9819,0
1122,1058,21,21,17,17,5.5352,2.989,1,3.2879,0
502,1058,21,21,15,15,18.5445,8.5305,2,10.1513,0
1478,1058,21,21,88,88,105.336,61.0949,2,70.8701,0
814,1070,21,21,91,91,59.8234,32.9029,3,37.5093,0
204,1070,21,21,21,17,8.432,4.6376,2,5.1477,0
60,1070,21,21,38,38,52.5616,23.1271,4,27.7525,0
77,1070,21,21,48,48,63.168,36.6374,4,42.4994,0
27,1070,21,21,75,75,111.3,58.989,4,65.4778,0
177,1070,21,21,15,15,10.458,4.7061,4,5.365,0
1286,1070,21,21,69,69,26.082,11.2153,1,13.0097,0
1076,1070,21,21,83,83,126.3924,73.3076,2,82.8376,0
1293,1070,21,21,73,73,63.072,22.0752,2,24.7242,0
643,1070,21,21,23,23,23.276,13.7328,4,15.7927,0
1447,1070,21,21,76,76,74.2368,25.2405,1,30.2886,0
1010,1070,21,21,52,52,53.742,31.7078,3,34.8786,0
1492,1070,21,21,46,46,27.2688,12.271,1,14.6025,0
1441,1079,21,21,80,80,-58.688,-18.7802,2,22.5362,0
1031,1079,21,21,32,32,12.0032,5.5215,3,6.2945,0
288,1079,21,21,36,36,35.0064,16.1029,4,18.1963,0
958,1079,21,21,54,54,-30.8448,-13.2633,4,14.7223,0
205,1079,21,21,38,38,56.639,32.8506,2,36.4642,0
1208,1079,21,21,70,70,72.324,28.2064,4,31.8732,0
171,1079,21,21,26,26,41.418,18.6381,4,20.8747,0
930,1068,21,21,75,75,55.5,19.98,2,23.1768,0
227,1068,21,21,26,26,-22.6512,-13.5907,4,15.2216,0
364,1068,21,21,18,18,18.612,6.8864,1,7.8505,0
780,1068,21,21,60,60,52.824,21.1296,3,24.299,0
676,1068,21,21,55,55,56.0945,26.9254,1,31.2335,0
160,1068,21,21,34,34,41.2794,21.0525,3,23.7893,75
1326,1068,21,21,58,2,1.1628,0.4186,2,0.4605,75
120,1072,21,21,24,24,23.3232,11.1951,4,13.2102,75
979,1072,21,21,20,19,26.5734,13.2867,2,15.1468,75
436,1072,21,21,61,61,51.3315,17.966,3,20.1219,75
93,1072,21,21,63,63,22.9824,13.1,3,15.065,75
709,1072,21,21,78,78,24.8976,7.7183,3,9.1076,75
419,1072,21,21,49,49,69.972,30.088,2,33.3977,0
143,1072,21,21,-16,72,104.5008,39.7103,2,44.8726,0
559,1072,21,21,45,45,64.638,36.1973,3,41.9889,0
869,1072,21,21,52,52,48.5056,18.4321,3,21.1969,0
353,1072,21,21,77,77,42.3115,24.1176,2,27.4941,0
152,1082,21,21,79,79,70.7761,23.3561,3,26.626,0
581,1082,21,21,81,81,82.8144,26.5006,4,30.7407,0
25,1082,21,21,96,96,47.616,28.0934,3,33.1502,0
548,1082,21,21,37,37,47.212,22.1896,2,25.0742,0
125,1082,21,21,21,21,16.0776,5.3056,4,6.0484,0
151,1082,21,21,52,52,83.226,28.2968,2,33.9562,0
927,1082,21,21,71,71,23.7069,9.4828,2,10.8104,0
571,1082,21,21,71,71,40.825,15.9218,2,17.514,0
494,1082,21,21,60,60,52.11,17.7174,4,20.375,0
311,1082,21,21,29,29,24.3165,10.9424,3,12.4743,0
861,1082,21,21,77,77,86.779,26.9015,1,32.0128,0
771,1082,21,21,81,28,9.7216,5.2497,3,6.2996,0
1454,1082,21,21,-34,44,83.5296,37.5883,4,44.7301,0
551,1082,21,21,100,95,158.574,82.4585,3,96.4764,0
1158,738,22,22,11,11,8.1312,2.7646,2,3.2069,0
82,738,22,22,66,21,18.711,8.2328,3,9.1384,0
192,738,22,22,58,58,48.488,15.0313,2,17.8872,0
276,738,22,22,35,35,-43.232,-16.8605,2,19.221,0
26,738,22,22,39,39,12.012,4.6847,4,5.2937,0
1231,738,22,22,30,30,51.198,17.9193,3,19.8904,0
1008,738,22,22,16,2,1.0502,0.3466,4,0.3951,0
532,738,22,22,-21,95,113.9715,37.6106,2,44.7566,54
1548,738,22,22,48,48,14.7936,5.3257,3,6.3908,54
59,738,22,22,42,42,22.344,9.8314,4,10.9129,54
675,738,22,22,21,21,31.6638,14.882,4,17.5608,54
1531,738,22,22,36,36,9.5472,3.0551,2,3.4523,54
47,751,22,22,57,57,43.947,13.6236,3,15.5309,54
1423,751,22,22,46,46,54.51,20.1687,1,23.194,54
413,751,22,22,25,25,30.375,14.58,3,16.3296,54
324,751,22,22,21,2,2.2458,1.1903,2,1.4165,54
1006,751,22,22,55,40,0.0,9.8868,1,10.8755,54
517,751,22,22,54,35,45.22,14.0182,2,15.9807,54
840,751,22,22,32,11,5.4252,1.9531,3,2.3242,54
992,755,22,22,62,62,38.843,18.2562,4,21.1772,54
1368,755,22,22,80,80,122.12,63.5024,4,70.4877,54
238,755,22,22,53,53,48.0286,16.3297,3,18.4526,54
205,755,22,22,72,72,72.1944,28.1558,4,32.0976,54
1341,755,22,22,28,28,53.13,24.4398,4,27.3726,54
1464,755,22,22,24,24,25.5744,11.2527,1,13.1657,54
682,755,22,22,16,16,5.2704,2.1082,1,2.4877,54
326,755,22,22,77,77,72.2722,43.3633,4,48.1333,54
249,755,22,22,61,18,13.1652,5.7927,2,6.8933,54
1277,759,22,22,88,88,96.1136,42.29,2,48.2106,54
1189,759,22,22,15,15,5.13,2.052,2,2.4214,54
340,759,22,22,19,19,4.6683,1.914,3,2.2394,0
184,759,22,22,37,37,60.384,22.9459,3,26.3878,0
1066,759,22,22,10,5,8.381,3.6876,3,4.3882,0
1123,759,22,22,51,51,52.9788,20.1319,2,23.1517,0
540,759,22,22,43,43,12.0615,5.4277,2,6.3504,0
1143,759,22,22,80,80,53.504,24.6118,4,28.7958,0
1306,759,22,22,74,74,67.6286,36.5194,2,43.0929,0
1508,747,22,22,43,43,0.0,30.8702,2,36.7355,0
192,747,22,22,86,86,65.36,29.412,2,33.2356,0
1435,747,22,22,56,56,62.4512,21.2334,2,23.5691,0
825,747,22,22,69,69,93.7296,55.3005,1,64.1486,0
681,747,22,22,14,14,13.524,5.4096,3,6.0588,0
698,747,22,22,62,62,70.7854,39.6398,4,47.5678,60
648,747,22,22,90,40,60.928,34.729,2,38.5492,60
798,747,22,22,58,58,48.7258,24.3629,3,28.7482,60
348,747,22,22,24,24,15.3504,7.5217,1,8.7252,60
